isin,listing_key,ticker,exchange,is_primary
CA92938W2022,OTC::WSPOF,WSPOF,OTC,0
CA9307831052,TSX::WJX,WJX,TSX,1
CA9307831052,FSX::5WJ,5WJ,FSX,0
CA9307831052,OTC::WJXFF,WJXFF,OTC,0
CA9316741052,TSXV::WLR,WLR,TSXV,1
CA9316741052,FSX::6YL,6YL,FSX,0
CA9316741052,OTC::CMCXF,CMCXF,OTC,0
CA9317782030,FSX::1WV0,1WV0,FSX,1
CA9317782030,OTC::WRRZF,WRRZF,OTC,0
CA9319021007,TSX::WFC,WFC,TSX,1
CA9319021007,FSX::62Q,62Q,FSX,0
CA9319021007,OTC::WFICF,WFICF,OTC,0
CA9323971023,TSX::WM,WM,TSX,1
CA9323971023,FSX::WC7,WC7,FSX,0
CA9323971023,OTC::WLBMF,WLBMF,OTC,0
CA93401G2036,OTC::WARAF,WARAF,OTC,1
CA93401G2036,FSX::ZE00,ZE00,FSX,0
CA9369001099,TSXV::WRI,WRI,TSXV,1
CA9369001099,OTC::WSRUF,WSRUF,OTC,0
CA94106B1013,TSX::WCN,WCN,TSX,1
CA94106B1013,NYSE::WCN,WCN,NYSE,0
CA94106B1013,FSX::UI51,UI51,FSX,0
CA94106B1013,XSTU::UI51,UI51,XSTU,0
CA9411881043,TSXV::WWT,WWT,TSXV,1
CA9411881043,OTC::WWTIF,WWTIF,OTC,0
CA94357L1058,TSXV::WAVE,WAVE,TSXV,1
CA94357L1058,FSX::5GZ,5GZ,FSX,0
CA9468852095,TSXV::WML,WML,TSXV,1
CA9468852095,FSX::EJZN,EJZN,FSX,0
CA9468852095,OTC::WMLLF,WMLLF,OTC,0
CA94950R1038,TSXV::WFLD,WFLD,TSXV,1
CA94950R1038,FSX::K8D,K8D,FSX,0
CA94950R1038,OTC::WFLDF,WFLDF,OTC,0
CA9508121071,TSXV::WCE,WCE,TSXV,1
CA9508121071,OTC::GPIPF,GPIPF,OTC,0
CA95081C1059,FSX::DDX,DDX,FSX,1
CA95081C1059,OTC::WSNAF,WSNAF,OTC,0
CA95081V2021,TSXV::WGF,WGF,TSXV,1
CA95081V2021,OTC::WEGOF,WEGOF,OTC,0
CA95083R1001,TSX::WDO,WDO,TSX,1
CA95083R1001,LSE::0VOA,0VOA,LSE,0
CA95083R1001,FSX::RKVA,RKVA,FSX,0
CA95083R1001,OTC::WDOFF,WDOFF,OTC,0
CA9528451052,TSX::WFG,WFG,TSX,1
CA9528451052,NYSE::WFG,WFG,NYSE,0
CA9528451052,FSX::WFC,WFC,FSX,0
CA9528451052,XSTU::WFC,WFC,XSTU,0
CA9532641086,TSXV::WHY,WHY,TSXV,1
CA9532641086,FSX::W0H,W0H,FSX,0
CA9532641086,OTC::WHYRF,WHYRF,OTC,0
CA9534001081,FSX::39N0,39N0,FSX,1
CA9534001081,OTC::WIBFF,WIBFF,OTC,0
CA9546062089,FSX::1HL0,1HL0,FSX,1
CA9546062089,OTC::WESMF,WESMF,OTC,0
CA95538Q1037,TSXV::WPG,WPG,TSXV,1
CA95538Q1037,FSX::LRA0,LRA0,FSX,0
CA95538Q1037,OTC::WPGCF,WPGCF,OTC,0
CA95556L1013,TSXV::WRLG,WRLG,TSXV,1
CA95556L1013,TSXV::WRLG-NT-U,WRLG-NT-U,TSXV,0
CA95556L1013,FSX::UJ0,UJ0,FSX,0
CA95556L1013,OTC::WRLGF,WRLGF,OTC,0
CA95640X1033,TSXV::WVM,WVM,TSXV,1
CA95640X1033,FSX::05EA,05EA,FSX,0
CA95640X1033,OTC::WVMDF,WVMDF,OTC,0
CA95712L1022,TSXV::WBE,WBE,TSXV,1
CA95712L1022,OTC::WBNEF,WBNEF,OTC,0
CA95805V1085,TSX::WRN,WRN,TSX,1
CA95805V1085,FSX::31WN,31WN,FSX,0
CA95805V1085,NYSE MKT::WRN,WRN,NYSE MKT,0
CA9581593030,TSX::WRG,WRG,TSX,1
CA9581593030,OTC::WEEEF,WEEEF,OTC,0
CA9582112038,TSX::WEF,WEF,TSX,1
CA9582112038,OTC::WFSTF,WFSTF,OTC,0
CA95846L1013,TSXV::WI,WI,TSXV,1
CA95846L1013,FSX::1KC,1KC,FSX,0
CA95942C1041,TSX::WRX,WRX,TSX,1
CA95942C1041,FSX::WR0,WR0,FSX,0
CA95942C1041,OTC::WTRNF,WTRNF,OTC,0
CA95960L2003,FSX::4K2,4K2,FSX,1
CA95960L2003,OTC::WSRIF,WSRIF,OTC,0
CA95985D1006,FSX::7WT,7WT,FSX,1
CA95985D1006,XSTU::7WT,7WT,XSTU,0
CA95985D1006,OTC::WSTRF,WSTRF,OTC,0
CA9603501060,TSXV::WHN,WHN,TSXV,1
CA9603501060,FSX::1W5,1W5,FSX,0
CA9603501060,OTC::WTHVF,WTHVF,OTC,0
CA96041W2076,TSXV::WKG,WKG,TSXV,1
CA96041W2076,OTC::WKGFF,WKGFF,OTC,0
CA9609085076,TSX::WPRT,WPRT,TSX,1
CA9609085076,NASDAQ::WPRT,WPRT,NASDAQ,0
CA9609085076,FSX::WPI,WPI,FSX,0
CA9611485090,TSX::WN,WN,TSX,1
CA9611485090,OTC::WNGPF,WNGPF,OTC,0
CA9611485090,OTC::WNGRF,WNGRF,OTC,0
CA9611485090,FSX::WX5,WX5,FSX,0
CA96145A2002,TSX::WTE,WTE,TSX,1
CA96145A2002,FSX::3I7,3I7,FSX,0
CA96145A2002,OTC::WTSHF,WTSHF,OTC,0
CA9616821018,FSX::IM50,IM50,FSX,1
CA9616821018,OTC::WGLIF,WGLIF,OTC,0
CA9628791027,TSX::WPM,WPM,TSX,1
CA9628791027,NYSE::WPM,WPM,NYSE,0
CA9628791027,LSE::WPM,WPM,LSE,0
CA9628791027,XETRA::SII,SII,XETRA,0
CA9628791027,FSX::SII,SII,FSX,0
CA9628791027,Munich::SII,SII,Munich,0
CA9628791027,XDUS::SII,SII,XDUS,0
CA9628791027,XHAN::SII,SII,XHAN,0
CA9628791027,XSTU::SII,SII,XSTU,0
CA9638101068,TSXV::WGO,WGO,TSXV,1
CA9638101068,FSX::29W,29W,FSX,0
CA9638101068,XSTU::29W,29W,XSTU,0
CA9638101068,OTC::WHGOF,WHGOF,OTC,0
CA96467A2002,TSX::WCP,WCP,TSX,1
CA96467A2002,FSX::J6I,J6I,FSX,0
CA96467A2002,XSTU::J6I,J6I,XSTU,0
CA96467A2002,OTC::WCPRF,WCPRF,OTC,0
CA96810C1014,TSX::WILD,WILD,TSX,1
CA96810C1014,OTC::WLDBF,WLDBF,OTC,0
CA96812Y1016,TSXV::CANS,CANS,TSXV,1
CA96812Y1016,FSX::8J4,8J4,FSX,0
CA96812Y1016,OTC::WLDPF,WLDPF,OTC,0
CA96813P1099,TSXV::WSK,WSK,TSXV,1
CA96813P1099,OTC::HWTHF,HWTHF,OTC,0
CA9715581018,TSX::WCM,WCM,TSX,1
CA9715581018,TSX::WCM-A,WCM-A,TSX,0
CA97263A1057,TSXV::WIL,WIL,TSXV,1
CA97263A1057,OTC::WLTNF,WLTNF,OTC,0
CA9732421008,FSX::L7C2,L7C2,FSX,1
CA9732421008,OTC::WINKF,WINKF,OTC,0
CA97535P1045,TSX::WPK,WPK,TSX,1
CA97535P1045,FSX::25W,25W,FSX,0
CA97535P1045,OTC::WIPKF,WIPKF,OTC,0
CA97719D1096,TSX::EHE,EHE,TSX,1
CA97719D1096,TSX::EHE.B,EHE.B,TSX,0
CA97730P2061,TSXV::WISH,WISH,TSXV,1
CA97730P2061,FSX::8JR,8JR,FSX,0
CA97730P2061,OTC::WPNDF,WPNDF,OTC,0
CA9774861095,TSXV::YTY,YTY,TSXV,1
CA9774861095,OTC::ISEYF,ISEYF,OTC,0
CA9777501086,TSXV::WLF,WLF,TSXV,1
CA9777501086,OTC::WLFFF,WLFFF,OTC,0
CA97818W1077,TSX::WNDR,WNDR,TSX,1
CA97818W1077,OTC::WONDF,WONDF,OTC,0
CA98144X1087,FSX::7LY,7LY,FSX,1
CA98144X1087,OTC::WCUFF,WCUFF,OTC,0
CA98387F1036,TSXV::XGC,XGC,TSXV,1
CA98387F1036,OTC::CGDXF,CGDXF,OTC,0
CA98387F1036,FSX::I970,I970,FSX,0
CA98388T1021,FSX::7XT,7XT,FSX,1
CA98388T1021,OTC::XTMIF,XTMIF,OTC,0
CA98400H1029,NASDAQ::XBIT,XBIT,NASDAQ,1
CA98400H1029,FSX::4XB,4XB,FSX,0
CA98400H1029,XSTU::4XB,4XB,XSTU,0
CA98418B1058,TSXV::XL,XL,TSXV,1
CA98418B1058,OTC::XLEFF,XLEFF,OTC,0
CA98420B2003,TSXV::XIM,XIM,TSXV,1
CA98420B2003,OTC::XXMMF,XXMMF,OTC,0
CA98420N1050,NASDAQ::XENE,XENE,NASDAQ,1
CA98420N1050,FSX::XP0,XP0,FSX,0
CA98420N1050,XSTU::XP0,XP0,XSTU,0
CA98421G1090,TSXV::XPLR,XPLR,TSXV,1
CA98421G1090,OTC::XPRCF,XPRCF,OTC,0
CA98422Q1063,TSX::XTRA,XTRA,TSX,1
CA98422Q1063,OTC::XTRAF,XTRAF,OTC,0
CA98422W2022,FSX::VZ6,VZ6,FSX,1
CA98422W2022,OTC::XIGMF,XIGMF,OTC,0
CA9847472045,TSXV::YOO,YOO,TSXV,1
CA9847472045,FSX::76T,76T,FSX,0
CA9847472045,OTC::YOOIF,YOOIF,OTC,0
CA98474P5013,TSX::YGR,YGR,TSX,1
CA98474P5013,FSX::702B,702B,FSX,0
CA98474P5013,OTC::YGRAF,YGRAF,OTC,0
CA9855721069,TSX::Y,Y,TSX,1
CA9855721069,OTC::YLWDF,YLWDF,OTC,0
CA9855721069,FSX::YMI,YMI,FSX,0
CA9858441095,TSXV::YNV,YNV,TSXV,1
CA9858441095,FSX::1XNA,1XNA,FSX,0
CA9858441095,XSTU::1XNA,1XNA,XSTU,0
CA9858441095,OTC::YNVYF,YNVYF,OTC,0
CA9861913023,TSX::YRB,YRB,TSX,1
CA9861913023,OTC::YRBAF,YRBAF,OTC,0
CA98849N1087,FSX::E770,E770,FSX,1
CA98849N1087,OTC::YMMCF,YMMCF,OTC,0
CA9888161044,TSXV::ZAC,ZAC,TSXV,1
CA9888161044,FSX::7TV,7TV,FSX,0
CA9888161044,OTC::ZCTSF,ZCTSF,OTC,0
CA98920G1054,TSXV::ZBNI,ZBNI,TSXV,1
CA98920G1054,OTC::ZBNIF,ZBNIF,OTC,0
CA98923V1094,TSXV::ZDC,ZDC,TSXV,1
CA98923V1094,OTC::ZDCAF,ZDCAF,OTC,0
CA98936C8584,LSE::ZEN,ZEN,LSE,1
CA98936C8584,FSX::ZCL,ZCL,FSX,0
CA98936C8584,OTC::ZENAF,ZENAF,OTC,0
CA98942X1024,NASDAQ::ZTEK,ZTEK,NASDAQ,1
CA98942X1024,FSX::ZAY0,ZAY0,FSX,0
CA98943Y1097,TSXV::ZFR,ZFR,TSXV,1
CA98943Y1097,OTC::ZPHYF,ZPHYF,OTC,0
CA98956J1066,FSX::DFK0,DFK0,FSX,1
CA98956J1066,OTC::OONEF,OONEF,OTC,0
CA9895892052,TSXV::ZC,ZC,TSXV,1
CA9895892052,OTC::ZTMUF,ZTMUF,OTC,0
CA98959V1067,TSXV::ZNX,ZNX,TSXV,1
CA98959V1067,FSX::M9R,M9R,FSX,0
CA98959V1067,OTC::ZNCXF,ZNCXF,OTC,0
CA98978R1029,TSXV::ZON,ZON,TSXV,1
CA98978R1029,FSX::31E,31E,FSX,0
CA98978R1029,OTC::EREPF,EREPF,OTC,0
CA98979N1006,TSXV::ZONE,ZONE,TSXV,1
CA98979N1006,OTC::ZTLLF,ZTLLF,OTC,0
CA98980T1049,TSXV::ZAU,ZAU,TSXV,1
CA98980T1049,OTC::ZAUIF,ZAUIF,OTC,0
CA98981L1004,TSXV::ZOMD,ZOMD,TSXV,1
CA98981L1004,FSX::3ZD,3ZD,FSX,0
CA98981L1004,OTC::ZMDTF,ZMDTF,OTC,0
CA9899601095,TSXV::ZYUS,ZYUS,TSXV,1
CA9899601095,OTC::ZLSCF,ZLSCF,OTC,0
CH0000816824,SIX::OERL,OERL,SIX,1
CH0000816824,LSE::0QO3,0QO3,LSE,0
CH0000816824,FSX::OBH,OBH,FSX,0
CH0000816824,OTC::OERLF,OERLF,OTC,0
CH0001319265,SIX::SNBN,SNBN,SIX,1
CH0001319265,LSE::0QKG,0QKG,LSE,0
CH0001319265,OTC::SWZNF,SWZNF,OTC,0
CH0001340204,SIX::GRKP,GRKP,SIX,1
CH0001340204,LSE::0QLT,0QLT,LSE,0
CH0001340204,XSTU::1Y3,1Y3,XSTU,0
CH0001341608,SIX::HBLN,HBLN,SIX,1
CH0001341608,XSTU::1Y2,1Y2,XSTU,0
CH0001473559,SIX::BLKB,BLKB,SIX,1
CH0001473559,LSE::0QQ4,0QQ4,LSE,0
CH0001473559,XSTU::294,294,XSTU,0
CH0001624714,SIX::CPHN,CPHN,SIX,1
CH0001624714,LSE::0QNZ,0QNZ,LSE,0
CH0001624714,FSX::1L6,1L6,FSX,0
CH0002178181,SIX::SRAIL,SRAIL,SIX,1
CH0002178181,LSE::0A0C,0A0C,LSE,0
CH0002178181,XSTU::6RL,6RL,XSTU,0
CH0002178181,OTC::SRAIF,SRAIF,OTC,0
CH0002361068,SIX::STGN,STGN,SIX,1
CH0002361068,LSE::0QQA,0QQA,LSE,0
CH0002432174,SIX::BUCN,BUCN,SIX,1
CH0002432174,LSE::0QQN,0QQN,LSE,0
CH0002432174,FSX::BUHA,BUHA,FSX,0
CH0002619481,SIX::WARN,WARN,SIX,1
CH0002619481,LSE::0QNK,0QNK,LSE,0
CH0003390066,SIX::MIKN,MIKN,SIX,1
CH0003390066,LSE::0QQF,0QQF,LSE,0
CH0003390066,FSX::MH4N,MH4N,FSX,0
CH0003420806,SIX::OFN,OFN,SIX,1
CH0003420806,LSE::0QME,0QME,LSE,0
CH0003420806,FSX::OFH,OFH,FSX,0
CH0003541510,SIX::FORN,FORN,SIX,1
CH0003541510,LSE::0QKD,0QKD,LSE,0
CH0003671440,SIX::RIEN,RIEN,SIX,1
CH0003671440,LSE::0QKA,0QKA,LSE,0
CH0003671440,FSX::RIHN,RIHN,FSX,0
CH0005319162,SIX::ELMN,ELMN,SIX,1
CH0005319162,FSX::312,312,FSX,0
CH0006372897,SIX::INRN,INRN,SIX,1
CH0006372897,LSE::0QN2,0QN2,LSE,0
CH0006372897,XSTU::I3H,I3H,XSTU,0
CH0006372897,OTC::IRRHF,IRRHF,OTC,0
CH0006539198,XETRA::HLG,HLG,XETRA,1
CH0006539198,FSX::HLG,HLG,FSX,0
CH0006539198,XSTU::HLG,HLG,XSTU,0
CH0008038389,SIX::SPSN,SPSN,SIX,1
CH0008038389,LSE::0QOG,0QOG,LSE,0
CH0008038389,OTC::SWPRF,SWPRF,OTC,0
CH0008702190,SIX::CICN,CICN,SIX,1
CH0008702190,LSE::0QPR,0QPR,LSE,0
CH0008742519,SIX::SCMN,SCMN,SIX,1
CH0008742519,LSE::0QKI,0QKI,LSE,0
CH0008742519,OTC::SWZCF,SWZCF,OTC,0
CH0008837566,SIX::ALLN,ALLN,SIX,1
CH0008837566,LSE::0QPD,0QPD,LSE,0
CH0008837566,FSX::AZ4N,AZ4N,FSX,0
CH0009002962,SIX::BARN,BARN,SIX,1
CH0009002962,LSE::0QO7,0QO7,LSE,0
CH0009002962,OTC::BRRLY,BRRLY,OTC,0
CH0009002962,OTC::BYCBF,BYCBF,OTC,0
CH0009236461,SIX::BSKP,BSKP,SIX,1
CH0009236461,LSE::0QLU,0QLU,LSE,0
CH0009236461,FSX::0B8,0B8,FSX,0
CH0009236461,XSTU::0B8,0B8,XSTU,0
CH0009320091,SIX::FTON,FTON,SIX,1
CH0009320091,LSE::0QLM,0QLM,LSE,0
CH0009320091,OTC::FEIOF,FEIOF,OTC,0
CH0009691608,SIX::BEKN,BEKN,SIX,1
CH0009691608,LSE::0QM2,0QM2,LSE,0
CH0010570759,SIX::LISN,LISN,SIX,1
CH0010570759,LSE::0QKN,0QKN,LSE,0
CH0010570767,SIX::LISP,LISP,SIX,1
CH0010570767,LSE::0QP1,0QP1,LSE,0
CH0010570767,OTC::COCXF,COCXF,OTC,0
CH0010570767,OTC::LDSVF,LDSVF,OTC,0
CH0010570767,XSTU::LSPP,LSPP,XSTU,0
CH0010645932,SIX::GIVN,GIVN,SIX,1
CH0010645932,LSE::0QPS,0QPS,LSE,0
CH0010645932,OTC::GVDBF,GVDBF,OTC,0
CH0010702154,SIX::KOMN,KOMN,SIX,1
CH0010702154,LSE::0QKL,0QKL,LSE,0
CH0010702154,OTC::KMAAF,KMAAF,OTC,0
CH0011075394,SIX::ZURN,ZURN,SIX,1
CH0011075394,LSE::0QP2,0QP2,LSE,0
CH0011075394,XETRA::ZFIN,ZFIN,XETRA,0
CH0011075394,FSX::ZFIN,ZFIN,FSX,0
CH0011075394,Munich::ZFIN,ZFIN,Munich,0
CH0011075394,XDUS::ZFIN,ZFIN,XDUS,0
CH0011075394,XSTU::ZFIN,ZFIN,XSTU,0
CH0011075394,OTC::ZFSVF,ZFSVF,OTC,0
CH0011108872,SIX::MOBN,MOBN,SIX,1
CH0011108872,LSE::0QQY,0QQY,LSE,0
CH0011108872,FSX::M1H,M1H,FSX,0
CH0011178255,SIX::TXGN,TXGN,SIX,1
CH0011178255,LSE::0QO9,0QO9,LSE,0
CH0011339204,SIX::ASCN,ASCN,SIX,1
CH0011339204,LSE::0QON,0QON,LSE,0
CH0011432447,SIX::BSLN,BSLN,SIX,1
CH0011432447,LSE::0QNA,0QNA,LSE,0
CH0011432447,OTC::BPMUF,BPMUF,OTC,0
CH0011484067,SIX::SGKN,SGKN,SIX,1
CH0011484067,LSE::0QQZ,0QQZ,LSE,0
CH0012005267,SIX::NOVN,NOVN,SIX,1
CH0012005267,LSE::0QLR,0QLR,LSE,0
CH0012005267,XETRA::NOT,NOT,XETRA,0
CH0012005267,XSTU::NOT,NOT,XSTU,0
CH0012005267,OTC::NVSEF,NVSEF,OTC,0
CH0012032048,OTC::RHHBF,RHHBF,OTC,1
CH0012032048,OTC::RHHVF,RHHVF,OTC,0
CH0012032048,BMV::ROGN,ROGN,BMV,0
CH0012032113,SIX::RO,RO,SIX,1
CH0012032113,LSE::0QQ6,0QQ6,LSE,0
CH0012032113,XETRA::RHO,RHO,XETRA,0
CH0012032113,FSX::RHO,RHO,FSX,0
CH0012100191,SIX::TECN,TECN,SIX,1
CH0012100191,LSE::0QLN,0QLN,LSE,0
CH0012100191,OTC::TCHBF,TCHBF,OTC,0
CH0012138605,SIX::ADEN,ADEN,SIX,1
CH0012138605,LSE::0QNM,0QNM,LSE,0
CH0012138605,XETRA::ADI1,ADI1,XETRA,0
CH0012142631,SIX::CLN,CLN,SIX,1
CH0012142631,LSE::0QJS,0QJS,LSE,0
CH0012142631,XSTU::CLRN,CLRN,XSTU,0
CH0012142631,OTC::CLZNF,CLZNF,OTC,0
CH0012142631,OTC::CRRNF,CRRNF,OTC,0
CH0012214059,SIX::HOLN,HOLN,SIX,1
CH0012214059,LSE::0QKY,0QKY,LSE,0
CH0012214059,XETRA::HLBN,HLBN,XETRA,0
CH0012214059,OTC::HCMLF,HCMLF,OTC,0
CH0012221716,SIX::ABBN,ABBN,SIX,1
CH0012221716,LSE::0NX2,0NX2,LSE,0
CH0012221716,XETRA::ABJ,ABJ,XETRA,0
CH0012221716,STO::ABB,ABB,STO,0
CH0012221716,OTC::ABLZF,ABLZF,OTC,0
CH0012255144,SIX::UHRN,UHRN,SIX,1
CH0012255144,LSE::0QM4,0QM4,LSE,0
CH0012255144,OTC::SWGAF,SWGAF,OTC,0
CH0012255144,OTC::SWGNF,SWGNF,OTC,0
CH0012255144,FSX::UHRN,UHRN,FSX,0
CH0012255144,Munich::UHRN,UHRN,Munich,0
CH0012255144,XDUS::UHRN,UHRN,XDUS,0
CH0012255144,XSTU::UHRN,UHRN,XSTU,0
CH0012255151,SIX::UHR,UHR,SIX,1
CH0012255151,LSE::0QJV,0QJV,LSE,0
CH0012255151,FSX::UHR,UHR,FSX,0
CH0012255151,Munich::UHR,UHR,Munich,0
CH0012255151,XDUS::UHR,UHR,XDUS,0
CH0012255151,XSTU::UHR,UHR,XSTU,0
CH0012268360,SIX::KUD,KUD,SIX,1
CH0012268360,LSE::0QNQ,0QNQ,LSE,0
CH0012268360,OTC::KDCXF,KDCXF,OTC,0
CH0012335540,SIX::VONN,VONN,SIX,1
CH0012335540,LSE::0QKE,0QKE,LSE,0
CH0012335540,OTC::VONHF,VONHF,OTC,0
CH0012453913,SIX::TEMN,TEMN,SIX,1
CH0012453913,LSE::0QOA,0QOA,LSE,0
CH0012453913,OTC::TMNSF,TMNSF,OTC,0
CH0012530207,OTC::BCHMF,BCHMF,OTC,1
CH0012530207,OTC::BCHMY,BCHMY,OTC,0
CH0012549785,SIX::SOON,SOON,SIX,1
CH0012549785,LSE::0QPY,0QPY,LSE,0
CH0012829898,SIX::EMMN,EMMN,SIX,1
CH0012829898,LSE::0QM5,0QM5,LSE,0
CH0013396012,SIX::SKAN,SKAN,SIX,1
CH0013396012,LSE::0SKN,0SKN,LSE,0
CH0013841017,SIX::LONN,LONN,SIX,1
CH0013841017,LSE::0QNO,0QNO,LSE,0
CH0013841017,SGX::O6Z,O6Z,SGX,0
CH0014345117,SIX::CFT,CFT,SIX,1
CH0014345117,LSE::0QL7,0QL7,LSE,0
CH0014345117,OTC::CFNCF,CFNCF,OTC,0
CH0014786500,SIX::VATN,VATN,SIX,1
CH0014786500,LSE::0QPU,0QPU,LSE,0
CH0014786500,FSX::VAT,VAT,FSX,0
CH0014852781,SIX::SLHN,SLHN,SIX,1
CH0014852781,LSE::0QMG,0QMG,LSE,0
CH0014852781,XSTU::SLW,SLW,XSTU,0
CH0014852781,OTC::SWSDF,SWSDF,OTC,0
CH0016440353,SIX::EMSN,EMSN,SIX,1
CH0016440353,LSE::0QM9,0QM9,LSE,0
CH0016440353,OTC::EMSHF,EMSHF,OTC,0
CH0017875789,SIX::JFN,JFN,SIX,1
CH0017875789,LSE::0QNG,0QNG,LSE,0
CH0017875789,OTC::JFBHF,JFBHF,OTC,0
CH0018294154,SIX::PSPN,PSPN,SIX,1
CH0018294154,LSE::0QO8,0QO8,LSE,0
CH0018294154,OTC::PSPSF,PSPSF,OTC,0
CH0018294154,OTC::PSPSY,PSPSY,OTC,0
CH0019107025,SIX::APGN,APGN,SIX,1
CH0019107025,LSE::0QN0,0QN0,LSE,0
CH0019396990,SIX::YPSN,YPSN,SIX,1
CH0019396990,LSE::0QLQ,0QLQ,LSE,0
CH0019396990,FSX::OWX,OWX,FSX,0
CH0019396990,OTC::YPHDF,YPHDF,OTC,0
CH0021545667,SIX::VAHN,VAHN,SIX,1
CH0021545667,LSE::0QN7,0QN7,LSE,0
CH0022268228,SIX::EFGN,EFGN,SIX,1
CH0022268228,LSE::0QJX,0QJX,LSE,0
CH0022427626,SIX::LEHN,LEHN,SIX,1
CH0022427626,LSE::0QKB,0QKB,LSE,0
CH0022427626,OTC::LMHDF,LMHDF,OTC,0
CH0023405456,SIX::AVOL,AVOL,SIX,1
CH0023405456,LSE::0QK3,0QK3,LSE,0
CH0023405456,OTC::DFRYF,DFRYF,OTC,0
CH0023868554,SIX::IMPN,IMPN,SIX,1
CH0023868554,LSE::0QNT,0QNT,LSE,0
CH0024590272,SIX::ALSN,ALSN,SIX,1
CH0024590272,LSE::0QLW,0QLW,LSE,0
CH0024608827,SIX::PGHN,PGHN,SIX,1
CH0024608827,LSE::0QOQ,0QOQ,LSE,0
CH0024608827,XETRA::P2H,P2H,XETRA,0
CH0024608827,OTC::PGPHF,PGPHF,OTC,0
CH0024638196,LSE::0QO1,0QO1,LSE,1
CH0024638196,OTC::SHLAF,SHLAF,OTC,0
CH0024638212,SIX::SCHN,SCHN,SIX,1
CH0024638212,LSE::0QOT,0QOT,LSE,0
CH0024638212,OTC::SHLRF,SHLRF,OTC,0
CH0024638212,SET::SHR,SHR,SET,0
CH0024666528,SIX::HT5,HT5,SIX,1
CH0024666528,LSE::0QQI,0QQI,LSE,0
CH0024736404,SIX::ESUN,ESUN,SIX,1
CH0024736404,FSX::EPH,EPH,FSX,0
CH0025238863,SIX::KNIN,KNIN,SIX,1
CH0025238863,LSE::0QMW,0QMW,LSE,0
CH0025238863,XETRA::KNIA,KNIA,XETRA,0
CH0025343259,SIX::CLTN,CLTN,SIX,1
CH0025343259,LSE::0QP7,0QP7,LSE,0
CH0025343259,OTC::CLHLF,CLHLF,OTC,0
CH0025536027,SIX::BCHN,BCHN,SIX,1
CH0025536027,LSE::0QNN,0QNN,LSE,0
CH0025536027,FSX::B5H,B5H,FSX,0
CH0025751329,SIX::LOGN,LOGN,SIX,1
CH0025751329,NASDAQ::LOGI,LOGI,NASDAQ,0
CH0025751329,LSE::0QK6,0QK6,LSE,0
CH0025751329,XETRA::LTEC,LTEC,XETRA,0
CH0028422100,SIX::BBN,BBN,SIX,1
CH0028422100,LSE::0QLZ,0QLZ,LSE,0
CH0029850754,SIX::ADXN,ADXN,SIX,1
CH0029850754,NASDAQ::ADXN,ADXN,NASDAQ,0
CH0030170408,SIX::GEBN,GEBN,SIX,1
CH0030170408,LSE::0QQ2,0QQ2,LSE,0
CH0030170408,XETRA::GBRA,GBRA,XETRA,0
CH0030170408,OTC::GBERF,GBERF,OTC,0
CH0030380734,SIX::HUBN,HUBN,SIX,1
CH0030380734,LSE::0QNH,0QNH,LSE,0
CH0030380734,FSX::HGUA,HGUA,FSX,0
CH0030380734,XSTU::HGUA,HGUA,XSTU,0
CH0030486770,SIX::DAE,DAE,SIX,1
CH0030486770,LSE::0QNJ,0QNJ,LSE,0
CH0032816131,SIX::SFPN,SFPN,SIX,1
CH0032816131,LSE::0QN6,0QN6,LSE,0
CH0032816131,FSX::1Z9,1Z9,FSX,0
CH0033361673,SIX::UBXN,UBXN,SIX,1
CH0033361673,LSE::0QNI,0QNI,LSE,0
CH0033361673,OTC::UBLXF,UBLXF,OTC,0
CH0038388911,SIX::SUN,SUN,SIX,1
CH0038388911,LSE::0QQ9,0QQ9,LSE,0
CH0038388911,OTC::SULZF,SULZF,OTC,0
CH0038389992,SIX::BION,BION,SIX,1
CH0038389992,LSE::0JYO,0JYO,LSE,0
CH0038389992,XETRA::BBZA,BBZA,XETRA,0
CH0038863350,SIX::NESN,NESN,SIX,1
CH0038863350,LSE::0QR4,0QR4,LSE,0
CH0038863350,FSX::NESR,NESR,FSX,0
CH0038863350,OTC::NSRGF,NSRGF,OTC,0
CH0039542854,SIX::MCHN,MCHN,SIX,1
CH0039542854,LSE::0QPF,0QPF,LSE,0
CH0039542854,FSX::MEF1,MEF1,FSX,0
CH0039542854,XSTU::MEF1,MEF1,XSTU,0
CH0039651184,SIX::NEAG,NEAG,SIX,1
CH0039651184,LSE::0QOH,0QOH,LSE,0
CH0039651184,OTC::ENGDF,ENGDF,OTC,0
CH0039821084,SIX::METN,METN,SIX,1
CH0039821084,LSE::0QLX,0QLX,LSE,0
CH0042615283,SIX::DOCM,DOCM,SIX,1
CH0042615283,LSE::0RRB,0RRB,LSE,0
CH0042615283,OTC::ZRSEF,ZRSEF,OTC,0
CH0044328745,NYSE::CB,CB,NYSE,1
CH0044328745,LSE::0VQD,0VQD,LSE,0
CH0044328745,FSX::AEX,AEX,FSX,0
CH0045825517,SIX::FREN,FREN,SIX,1
CH0045825517,FSX::35F,35F,FSX,0
CH0048265513,NYSE::RIG,RIG,NYSE,1
CH0048265513,LSE::0QOW,0QOW,LSE,0
CH0048265513,BMV::RIGN,RIGN,BMV,0
CH0100837282,SIX::KARN,KARN,SIX,1
CH0100837282,LSE::0QOL,0QOL,LSE,0
