listing_key,ticker,exchange,isin,wkn,figi,cik,lei,figi_source,cik_source,lei_source
FSX::GI6A,GI6A,FSX,FR0010040865,,,,,,,
IDX::GIAA,GIAA,IDX,ID1000118300,,BBG001DL1308,,,OpenFIGI,,
BSE_IN::GIANLIFE,GIANLIFE,BSE_IN,INE063601012,,BBG00R82GYS5,,,OpenFIGI,,
NYSE ARCA::GIAX,GIAX,NYSE ARCA,US88636J1622,,BBG01P0XR910,,,OpenFIGI,,
ASX::GIB,GIB,ASX,AU0000031411,,,,,,,
NYSE::GIB,GIB,NYSE,CA12532H1047,,,0001061574,,,SEC company_tickers_exchange.json,
TSX::GIB-A,GIB-A,TSX,CA12532H1047,A2PDWM,BBG000BYYC35,,,OpenFIGI,,
NASDAQ::GIBO,GIBO,NASDAQ,KYG386171253,,,0002034520,,,SEC company_tickers_exchange.json,
TASE::GIBUI,GIBUI,TASE,IL0004480195,,BBG000M7Q9F5,,,OpenFIGI,,
OTC::GIBX,GIBX,OTC,US3746061015,,BBG000D5F104,,,OpenFIGI,,
NYSE::GIC,GIC,NYSE,US37892E1029,A3CSK3,BBG000KFPB56,0000945114,,OpenFIGI,SEC company_tickers_exchange.json,
NSE_IN::GICHSGFIN,GICHSGFIN,NSE_IN,INE289B01019,,BBG000C0FWT7,,,OpenFIGI,,
MSX::GICI,GICI,MSX,OM0000002028,,,,,,,
NSE_IN::GICL,GICL,NSE_IN,INE947T01022,,BBG00DYB04W5,,,OpenFIGI,,
NSE_IN::GICRE,GICRE,NSE_IN,INE481Y01014,,BBG000BTKKV2,,,OpenFIGI,,
BMV::GICSAB,GICSAB,BMV,MX01GI020004,,BBG006R9K1C9,,,OpenFIGI,,
OTC::GIDMF,GIDMF,OTC,CA3810831048,,,,,,,
TSX::GIDY,GIDY,TSX,CA40138F1071,,BBG01SGH7VT5,,,OpenFIGI,,
NASDAQ::GIEQ,GIEQ,NASDAQ,US38149W3824,,,,,,,
TSX::GIES,GIES,TSX,CA40138E1007,,BBG01K39XXQ4,,,OpenFIGI,,
BATS::GIF,GIF,BATS,US7615628341,,BBG020D5V195,,5299006T03JVT997LQ50,OpenFIGI,,GLEIF
WSE::GIF,GIF,WSE,PLGMNGF00017,,BBG00W7W11Y0,,259400ANEBPTI981R546,OpenFIGI,,GLEIF
OTC::GIFLF,GIFLF,OTC,ES0171996087,,BBG000PS7KR9,0001438569,959800HSSNXWRKBK4N60,OpenFIGI,SEC company_tickers_exchange.json,GLEIF
FSX::GIFN,GIFN,FSX,SG9999014831,,,,,,,
XSTU::GIFN,GIFN,XSTU,SG9999014831,,,,,,,
OTC::GIFOF,GIFOF,OTC,ES0171996095,,BBG003QTV9Z9,0001438569,959800HSSNXWRKBK4N60,OpenFIGI,SEC company_tickers_exchange.json,GLEIF
NASDAQ::GIFT,GIFT,NASDAQ,US74940T1043,,BBG000K9G9Z2,0001760233,549300IRS6PM3T7DSD56,OpenFIGI,SEC company_tickers_exchange.json,GLEIF
OTC::GIFX,GIFX,OTC,US36173L1089,,BBG0028X1CC3,,549300BDY0OQ011CFK31,OpenFIGI,,GLEIF
NASDAQ::GIG,GIG,NASDAQ,US37518P1012,,,0002023730,,,SEC company_tickers_exchange.json,
STO::GIG-SDB,GIG-SDB,STO,SE0022760229,,BBG01PYGKW43,,,OpenFIGI,,
BME::GIGA,GIGA,BME,ES0105093001,,BBG0066FK9G7,,959800HPL6CH6F4KFQ29,OpenFIGI,,GLEIF
OSL::GIGA,GIGA,OSL,NO0011013765,,BBG011KLJMM4,,984500IBAME770G02E98,OpenFIGI,,GLEIF
STO::GIGA,GIGA,STO,SE0016101521,,BBG00LJMFHM6,,5493002FPVR0G649GI38,OpenFIGI,,GLEIF
TSXV::GIGA,GIGA,TSXV,CA37518K1021,,,,,,,
XETRA::GIGA,GIGA,XETRA,IE000O6GI299,,BBG01TQNFKP8,,635400TOBIE7TESI6B53,OpenFIGI,,GLEIF
BMV::GIGANTE,GIGANTE,BMV,MXP370791214,,BBG000LX7185,,,OpenFIGI,,
LSE::GIGB,GIGB,LSE,IE00BDFBTQ78,,,,,,,
NYSE ARCA::GIGB,GIGB,NYSE ARCA,US3814304792,,,,,,,
TSX::GIGC,GIGC,TSX,CA40139A1075,,BBG01MBPM1M1,,,OpenFIGI,,
XETRA::GIGE,GIGE,XETRA,IE0009EDBBS3,,BBG01RJP3H48,,635400TOBIE7TESI6B53,OpenFIGI,,GLEIF
OTC::GIGGF,GIGGF,OTC,CA37518K1021,,BBG000J239S1,0001336364,,OpenFIGI,SEC company_tickers_exchange.json,
NYSE ARCA::GIGL,GIGL,NYSE ARCA,US38149W4657,,BBG01VNW4V74,,,OpenFIGI,,
NASDAQ::GIGM,GIGM,NASDAQ,SG9999014831,A2ACCC,BBG000BQGYG0,0001105101,,OpenFIGI,SEC company_tickers_exchange.json,
OTC::GIGNF,GIGNF,OTC,SGXE21576413,,,,,,,
XETRA::GIGU,GIGU,XETRA,IE000RRCJI06,,BBG01RJNXTL5,,635400TOBIE7TESI6B53,OpenFIGI,,GLEIF
BK::GIH,GIH,BK,KW0EQ0200760,,BBG000DD0461,,,OpenFIGI,,
FSX::GIH,GIH,FSX,US38068T1051,,,,,,,
XSTU::GIH,GIH,XSTU,US38068T1051,,,,,,,
EGX::GIHD,GIHD,EGX,EGS65461C013,,BBG000BPG0H5,,,OpenFIGI,,
NYSE ARCA::GII,GII,NYSE ARCA,US78463X8552,,BBG000Q8TM21,,,OpenFIGI,,
NASDAQ::GIII,GIII,NASDAQ,US36237H1014,890380,BBG000C2YZ60,0000821002,529900O5KABM3R3SFM87,OpenFIGI,SEC company_tickers_exchange.json,GLEIF
TSXV::GIII,GIII,TSXV,CA75888V1004,,,,,,,
FSX::GIL,GIL,FSX,DE0005878003,,,,,,,
NYSE::GIL,GIL,NYSE,CA3759161035,915121,BBG000BH2CW5,0001061894,,OpenFIGI,SEC company_tickers_exchange.json,
TSX::GIL,GIL,TSX,CA3759161035,,,,,,,
XETRA::GIL,GIL,XETRA,DE0005878003,,,,,,,
XSTU::GIL,GIL,XSTU,DE0005878003,,,,,,,
LSE::GIL5,GIL5,LSE,LU1439943090,,BBG00DHYTDH0,,,OpenFIGI,,
BSE_IN::GILADAFINS,GILADAFINS,BSE_IN,INE918C01029,,BBG007K5H3L2,,,OpenFIGI,,
NASDAQ::GILD,GILD,NASDAQ,US3755581036,375558,BBG000CKGBP2,0000882095,549300WTZWR07K8MNV44,OpenFIGI,SEC company_tickers_exchange.json,GLEIF
LSE::GILE,GILE,LSE,IE00BD8PH174,,BBG00HQ022R7,,,OpenFIGI,,
LSE::GILG,GILG,LSE,IE00BMDBML89,,BBG00Y496LG1,,,OpenFIGI,,
LSE::GILI,GILI,LSE,LU1407893301,,BBG0019P52B0,,,OpenFIGI,,
NSE_IN::GILLANDERS,GILLANDERS,NSE_IN,INE047B01011,,BBG000HX1GK9,,,OpenFIGI,,
NSE_IN::GILLETTE,GILLETTE,NSE_IN,INE322A01010,,BBG000CT3XK4,,,OpenFIGI,,
LSE::GILS,GILS,LSE,LU1407892592,,BBG0019P4WD3,,,OpenFIGI,,
NASDAQ::GILT,GILT,NASDAQ,IL0010825102,886167,BBG000BDQ562,0000897322,,OpenFIGI,SEC company_tickers_exchange.json,
TASE::GILT,GILT,TASE,IL0010825102,,,,,,,
NSE_IN::GILT10BETA,GILT10BETA,NSE_IN,INF789F1AZF3,,BBG01L0KNNJ1,,,OpenFIGI,,
NSE_IN::GILT5BETA,GILT5BETA,NSE_IN,INF789F1AZE6,,BBG01L0KNQ77,,,OpenFIGI,,
NSE_IN::GILT5YBEES,GILT5YBEES,NSE_IN,INF204KC1030,,BBG00ZXP5RG8,,,OpenFIGI,,
Euronext::GIMB,GIMB,Euronext,BE0003699130,,BBG000C55XG9,,549300UFHGFY5IOON989,OpenFIGI,,GLEIF
LSE::GIN,GIN,LSE,IE00BQWJFQ70,,BBG0084GXMZ9,,5493001O1CLOD0EKP859,OpenFIGI,,GLEIF
FSX::GIN1,GIN1,FSX,US37636P1084,,,,,,,
LSE::GINC,GINC,LSE,IE00BD842Y21,,BBG00F0JWT78,,549300RTU2S2P11L9306,OpenFIGI,,GLEIF
NASDAQ::GIND,GIND,NASDAQ,US38149W4814,,BBG01T4S5YK7,,,OpenFIGI,,
BSE_IN::GINISILK,GINISILK,BSE_IN,INE548B01018,,BBG000GSZ4C0,,,OpenFIGI,,
NYSE ARCA::GINN,GINN,NYSE ARCA,US38149W8203,,BBG00Y3MQ4C3,,,OpenFIGI,,
NSE_IN::GINNIFILA,GINNIFILA,NSE_IN,INE424C01010,,BBG000CRN180,,,OpenFIGI,,
BK::GINS,GINS,BK,KW0EQ0300420,,BBG000G8PZ90,,,OpenFIGI,,
NASDAQ::GINX,GINX,NASDAQ,US74933W2623,,BBG01LR65CZ9,,,OpenFIGI,,
FSX::GIO,GIO,FSX,BMG6901M1010,,,,,,,
TSXV::GIP,GIP,TSXV,CA39306L1022,,BBG00210GJV0,,,OpenFIGI,,
NSE_IN::GIPCL,GIPCL,NSE_IN,INE162A01010,,BBG000CS09M0,,,OpenFIGI,,
OTC::GIPIF,GIPIF,OTC,CA39306L1022,,BBG011FSFNP4,,,OpenFIGI,,
OTC::GIPL,GIPL,OTC,US37960M1018,,BBG00YQ179V3,0001837774,,OpenFIGI,SEC company_tickers_exchange.json,
NASDAQ::GIPR,GIPR,NASDAQ,US37149D2045,,BBG00N761S87,0001651721,549300Q3Z5VFIWPCNS82,OpenFIGI,SEC company_tickers_exchange.json,GLEIF
BIST::GIPTA,GIPTA,BIST,TREGPTA00038,,BBG01J98WKZ2,,789000RNVC487752LT04,OpenFIGI,,GLEIF
TSX::GIQG,GIQG,TSX,CA40136W1023,,BBG00WDSJ1R1,,,OpenFIGI,,
TSX::GIQG.B,GIQG.B,TSX,CA40136W1023,,,,,,,
TSX::GIQU,GIQU,TSX,CA40090C1005,,BBG00WDSJVM0,,,OpenFIGI,,
TSX::GIQU-B,GIQU-B,TSX,CA40090C2094,,BBG00WDSTMW8,,,OpenFIGI,,
NSE_IN::GIRIRAJ,GIRIRAJ,NSE_IN,INE614Z01017,,BBG00KGFT477,,,OpenFIGI,,
Borsa Italiana::GIS,GIS,Borsa Italiana,IT0005391138,,BBG00R0JTNF0,,815600AF15EA7A3CEC74,OpenFIGI,,GLEIF
FSX::GIS,GIS,FSX,US3755581036,,,,,,,
NYSE::GIS,GIS,NYSE,US3703341046,370334,BBG000BKCFC2,0000040704,2TGYMUGI08PO8X8L6150,OpenFIGI,SEC company_tickers_exchange.json,GLEIF
XETRA::GIS,GIS,XETRA,US3755581036,,,,,,,
XSTU::GIS,GIS,XSTU,US3755581036,,,,,,,
Euronext::GISE,GISE,Euronext,LU1910940268,,BBG0109PPYX5,,,OpenFIGI,,
LSE::GISG,GISG,LSE,LU1910940425,,BBG0104NB6H9,,,OpenFIGI,,
QSE::GISS,GISS,QSE,QA000A0Q6LH4,,,,,,,
BMV::GISSAA,GISSAA,BMV,MX01GI000030,,BBG000LXS6D5,,,OpenFIGI,,
LSE::GIST,GIST,LSE,LU1910939849,,BBG00NKGGXC8,,,OpenFIGI,,
BSE_IN::GITARENEW,GITARENEW,BSE_IN,INE776O01018,,BBG004CVRJQ0,,,OpenFIGI,,
NASDAQ::GITS,GITS,NASDAQ,US4112922046,,BBG01DD3HH21,0001911545,,OpenFIGI,SEC company_tickers_exchange.json,
TSX::GIUS,GIUS,TSX,CA40090C2094,,,,,,,
TSX::GIUS.F,GIUS.F,TSX,CA40090C1005,,,,,,,
ASX::GIVE,GIVE,ASX,AU0000187759,,BBG0139VBSL7,,549300H6KVDRWQ6PM887,OpenFIGI,,GLEIF
SIX::GIVN,GIVN,SIX,CH0010645932,938427,BBG000DB0Q75,,213800SVRMQA1TD91D41,OpenFIGI,,GLEIF
TASE::GIVO,GIVO,TASE,IL0005060228,,BBG000G231G4,,,OpenFIGI,,
TASE::GIVO-L,GIVO-L,TASE,IL0005060228,,BBG000G231G4,,,OpenFIGI,,
OTC::GIVPY,GIVPY,OTC,US40052Q2049,,BBG002Q5FG58,,549300AC1Q176TZL0305,OpenFIGI,,GLEIF
NASDAQ::GIW,GIW,NASDAQ,KYG3864J1004,,,0002080019,,,SEC company_tickers_exchange.json,
NASDAQ::GIX,GIX,NASDAQ,KYG3865B1142,,,0002098712,,,SEC company_tickers_exchange.json,
TASE::GIX,GIX,TASE,IL0007440113,,BBG000G2KG63,,,OpenFIGI,,
FSX::GIX0,GIX0,FSX,AU0000258816,,,,,,,
NASDAQ::GIXI,GIXI,NASDAQ,,,,,,,,
CPH::GJ,GJ,CPH,DK0010249309,,BBG000BPR7Z8,,549300S5UFTTWALAFE19,OpenFIGI,,GLEIF
FSX::GJ7,GJ7,FSX,BMG9316Y1084,,,,,,,
FSX::GJ9,GJ9,FSX,US78444J1088,,,,,,,
Euronext::GJAJ,GJAJ,Euronext,FR0004010338,,BBG000BTMF41,,969500LQ1GARPRIUHR29,OpenFIGI,,GLEIF
BATS::GJAN,GJAN,BATS,US33740F5162,,BBG01C9WWHX3,,,OpenFIGI,,
OSL::GJF,GJF,OSL,NO0010582521,,BBG00188QF09,,5967007LIEEXZX6FAO47,OpenFIGI,,GLEIF
LSE::GJGB,GJGB,LSE,IE00BQQP9G91,,BBG00GX0Q8J1,,635400BRTVJRP8KWVW82,OpenFIGI,,GLEIF
NSE_IN::GJL,GJL,NSE_IN,INE1TY801010,,BBG01ZZYFD49,,,OpenFIGI,,
OTC::GJNSF,GJNSF,OTC,NO0010582521,,,,,,,
OTC::GJNSY,GJNSY,OTC,US37636X1019,,,,,,,
SET::GJS,GJS,SET,TH0585D10Z03,,,,,,,
OTC::GJST,GJST,OTC,US37253T1025,,BBG0056LFYH6,,,OpenFIGI,,
IDX::GJTL,GJTL,IDX,ID1000086002,,BBG000BCF1L8,,,OpenFIGI,,
BATS::GJUL,GJUL,BATS,US33740U6617,,BBG01HCDPTM4,,,OpenFIGI,,
BATS::GJUN,GJUN,BATS,US33740F4330,,BBG01H04M551,,,OpenFIGI,,
FSX::GJY,GJY,FSX,AU000000BOL9,,,,,,,
NYSE ARCA::GK,GK,NYSE ARCA,US00768Y3707,,BBG011N51YH5,,,OpenFIGI,,
FSX::GK9,GK9,FSX,AU000000CGF5,,,,,,,
NASDAQ::GKAT,GKAT,NASDAQ,US00770X2128,,BBG01WWB4XY4,,,OpenFIGI,,
BSE_IN::GKB,GKB,BSE_IN,INE265D01015,,BBG000CTKXF1,,,OpenFIGI,,
BSE_IN::GKCONS,GKCONS,BSE_IN,INE131D01019,,BBG000GSK622,,,OpenFIGI,,
FSX::GKD,GKD,FSX,US38526M1062,,,,,,,
XSTU::GKD,GKD,XSTU,US38526M1062,,,,,,,
FSX::GKE,GKE,FSX,CNE100000353,,,,,,,
WSE::GKI,GKI,WSE,PLMAKRM00019,,BBG000RJ2W78,,259400T3MR56QQV5XH45,OpenFIGI,,GLEIF
OTC::GKIN,GKIN,OTC,US40330L1008,,BBG001MB86S6,,,OpenFIGI,,
OTC::GKIT,GKIT,OTC,US39530U1007,,BBG000RJ6225,,,OpenFIGI,,
TASE::GKL,GKL,TASE,IL0011413163,,BBG00H2Z7YF4,,,OpenFIGI,,
HNX::GKM,GKM,HNX,VN000000GKM5,,BBG00D8N1MW7,,,OpenFIGI,,
TSXV::GKO,GKO,TSXV,CA36847L1040,,BBG0015VYC90,,,OpenFIGI,,
OTC::GKOR,GKOR,OTC,US48238M3025,,BBG000BB08Y7,,549300GU7EWJY7F3U496,OpenFIGI,,GLEIF
NYSE::GKOS,GKOS,NYSE,US3773221029,377322,BBG000WG2LQ1,0001192448,5299004JA1LHE21M6T14,OpenFIGI,SEC company_tickers_exchange.json,GLEIF
LSE::GKP,GKP,LSE,BMG4209G2077,,BBG000JM99N6,,213800QTAQOSSTNTPO15,OpenFIGI,,GLEIF
OTC::GKPRF,GKPRF,OTC,CA36734X1042,,BBG0084H19W4,,,OpenFIGI,,
OTC::GKSDF,GKSDF,OTC,MX01KU000012,,BBG000P3X3Y5,,,OpenFIGI,,
OTC::GKSGF,GKSGF,OTC,DE000A161N30,,BBG000D8ZPY6,,529900BHRYZ464GFD289,OpenFIGI,,GLEIF
OTC::GKTRF,GKTRF,OTC,GRS145003000,,BBG0078Q0B12,,2138003TO2MTRHWVP686,OpenFIGI,,GLEIF
NSE_IN::GKWLIMITED,GKWLIMITED,NSE_IN,INE528A01020,,BBG000CRW8D9,,,OpenFIGI,,
NYSE::GL,GL,NYSE,US37959E1029,A2PP68,BBG000BVD6X4,0000320335,5493001JFHKQOPP6XA71,OpenFIGI,SEC company_tickers_exchange.json,GLEIF
ASX::GL1,GL1,ASX,AU0000142929,,BBG00ZVYSMZ6,,,OpenFIGI,,
XETRA::GL3S,GL3S,XETRA,XS2472195283,,BBG017F98446,,,OpenFIGI,,
FSX::GL7,GL7,FSX,CA30336Y1079,,,,,,,
FSX::GL9,GL9,FSX,IE0000669501,,,,,,,
ISE::GL9,GL9,ISE,IE0000669501,883867,BBG000C3ZKC3,,635400SRMCBHVMSKJS84,OpenFIGI,,GLEIF
XSTU::GL9,GL9,XSTU,IE0000669501,,,,,,,
HEL::GLA1V,GLA1V,HEL,FI4000587340,,BBG000H8K5D5,,,OpenFIGI,,
BSE_IN::GLAAMUP,GLAAMUP,BSE_IN,INE03CM01014,,BBG00NDHKHQ9,,,OpenFIGI,,
LSE::GLAB,GLAB,LSE,IE00BF1QPJ56,,BBG00K1JYCH0,,,OpenFIGI,,
OTC::GLABF,GLABF,OTC,CA3686501071,,BBG014RL48X6,0001940016,,OpenFIGI,SEC company_tickers_exchange.json,
SIX::GLAC,GLAC,SIX,IE00BF1QPK61,,BBG00KJXBSW3,,,OpenFIGI,,
LSE::GLAD,GLAD,LSE,IE00BKC94M46,,,,,,,
NASDAQ::GLAD,GLAD,NASDAQ,US3765358789,A2PRUB,BBG000DJYTQ4,0001143513,549300AWMOT9JR1SIJ74,OpenFIGI,SEC company_tickers_exchange.json,GLEIF
SIX::GLAD,GLAD,SIX,IE00BKC94M46,,,,,,,
TSXV::GLAD,GLAD,TSXV,CA37653W1014,,,,,,,
XETRA::GLAD,GLAD,XETRA,LU3322522247,,,,,,,
LSE::GLAG,GLAG,LSE,IE00B43QJJ40,,BBG00JVQNDS2,,,OpenFIGI,,
OTC::GLAI,GLAI,OTC,US93208X2018,,BBG001KTQ949,0001473490,,OpenFIGI,SEC company_tickers_exchange.json,
BSE_IN::GLANCE,GLANCE,BSE_IN,INE580D01017,,BBG000FRRQB4,,,OpenFIGI,,
NSE_IN::GLAND,GLAND,NSE_IN,INE068V01023,,BBG001BSZVL3,,,OpenFIGI,,
SET::GLAND,GLAND,SET,TH0538A10Z04,,,,,,,
OTC::GLAPF,GLAPF,OTC,IE0000669501,,BBG000CML281,,635400SRMCBHVMSKJS84,OpenFIGI,,GLEIF
CSE_LK::GLAS.N0000,GLAS.N0000,CSE_LK,LK0223N00004,,BBG000DQSGS1,,,OpenFIGI,,
OTC::GLASF,GLASF,OTC,CA3771304068,,BBG00PQNR3J9,0001848731,,OpenFIGI,SEC company_tickers_exchange.json,
OTC::GLATF,GLATF,OTC,CA37957M1068,,BBG000HFZ6X9,0001716410,,OpenFIGI,SEC company_tickers_exchange.json,
LSE::GLAU,GLAU,LSE,IE00BF1QPH33,,BBG00K1JY754,,,OpenFIGI,,
OTC::GLAXF,GLAXF,OTC,GB0009252882,,BBG000H7K468,0001131399,,OpenFIGI,SEC company_tickers_exchange.json,
NSE_IN::GLAXO,GLAXO,NSE_IN,INE159A01016,,BBG000CRN6D3,,,OpenFIGI,,
PSX::GLAXO,GLAXO,PSX,PK0001301016,,BBG000GN1B96,,,OpenFIGI,,
XETRA::GLAY,GLAY,XETRA,XS3299468945,,BBG021MWGYY1,,,OpenFIGI,,
ASX::GLB,GLB,ASX,AU000000GLB5,,,,,,,
LSE::GLB,GLB,LSE,IE0000669501,883867,BBG000C0TGZ0,,635400SRMCBHVMSKJS84,OpenFIGI,,GLEIF
TSXV::GLB,GLB,TSXV,CA38076A2056,,,,,,,
OTC::GLBB,GLBB,OTC,US37955G1013,,BBG009QNVKK0,,,OpenFIGI,,
XETRA::GLBD,GLBD,XETRA,IE000FVQW7E7,,BBG01M7R93Z9,,635400KWMLZRXQLEWW81,OpenFIGI,,GLEIF
NASDAQ::GLBE,GLBE,NASDAQ,IL0011741688,,BBG00ZKY1P71,0001835963,,OpenFIGI,SEC company_tickers_exchange.json,
OTC::GLBGF,GLBGF,OTC,,,,,,,,
OTC::GLBH,GLBH,OTC,US37948L2097,,BBG000B9X8Y6,,549300XEYUYPZ371SU69,OpenFIGI,,GLEIF
OTC::GLBKF,GLBKF,OTC,CA38076A2056,,BBG000H433P5,,,OpenFIGI,,
BATS::GLBL,GLBL,BATS,IE00B43QJJ40,,BBG00JVQNNH2,,,OpenFIGI,,
LSE::GLBL,GLBL,LSE,IE00B43QJJ40,,,,,,,
BIST::GLBMD,GLBMD,BIST,TREGLMK00015,,BBG001RZXHM2,,789000P45106EHRHB621,OpenFIGI,,GLEIF
OTC::GLBR,GLBR,OTC,US37891B1098,,BBG0015SFHN1,,,OpenFIGI,,
NASDAQ::GLBS,GLBS,NASDAQ,MHY272651263,A2QEX8,BBG000QP8KT1,0001499780,549300UI7941O67A7N93,OpenFIGI,SEC company_tickers_exchange.json,GLEIF
OTC::GLBXF,GLBXF,OTC,CA3799005093,,BBG000DNTTN4,,,OpenFIGI,,
NASDAQ::GLBZ,GLBZ,NASDAQ,US3774071019,,BBG000BVJNG0,0000890066,549300P72SW4OU64XR31,OpenFIGI,SEC company_tickers_exchange.json,GLEIF
OTC::GLBZ,GLBZ,OTC,US3774071019,,,0000890066,,,SEC company_tickers_exchange.json,
FSX::GLC,GLC,FSX,US37637Q1058,,,,,,,
LSE::GLCB,GLCB,LSE,IE00BNH72088,,BBG00KXKM8Y5,,,OpenFIGI,,
TSX::GLCC,GLCC,TSX,CA4405651098,,,,,,,
OTC::GLCDF,GLCDF,OTC,FR0000066672,,,,,,,
TSX::GLCL,GLCL,TSX,CA37965R1055,,BBG01TQNF429,,,OpenFIGI,,
OTC::GLCNF,GLCNF,OTC,JE00B4T3BW64,,BBG001V9NTH6,0001524684,2138002658CPO9NBH955,OpenFIGI,SEC company_tickers_exchange.json,GLEIF
OTC::GLCO,GLCO,OTC,US3794087011,,BBG000P7TRJ5,,,OpenFIGI,,
OTC::GLCP,GLCP,OTC,US37960W1099,,BBG00YJ825L0,0001830696,,OpenFIGI,SEC company_tickers_exchange.json,
NASDAQ::GLCR,GLCR,NASDAQ,US53656H8438,,BBG01SXJZ251,,,OpenFIGI,,
B3::GLCR11,GLCR11,B3,BRGLCRCTF002,,BBG01TYL9WR2,,,OpenFIGI,,
BIST::GLCVY,GLCVY,BIST,TREGVYO00011,,BBG012WHV863,,7890005OGE1I3CAFLK90,OpenFIGI,,GLEIF
NYSE ARCA::GLD,GLD,NYSE ARCA,US78463V1070,,,,,,,
TSXV::GLD,GLD,TSXV,CA38147L2066,,,,,,,
LSE::GLD3,GLD3,LSE,XS2472195101,,BBG017F982Y7,,,OpenFIGI,,
AMS::GLD5,GLD5,AMS,XS3299461189,,BBG02107M781,,,OpenFIGI,,
XETRA::GLDA,GLDA,XETRA,FR0013416716,,BBG00PH82WH7,,635400OKXTE2YQC92T76,OpenFIGI,,GLEIF
OTC::GLDAF,GLDAF,OTC,GB00BR3VDF43,,,,,,,
NASDAQ::GLDB,GLDB,NASDAQ,US26923Q1278,,BBG01XJ49QR1,,,OpenFIGI,,
TSXV::GLDC,GLDC,TSXV,CA1482391069,,BBG0017VNQN3,,,OpenFIGI,,
LSE::GLDD,GLDD,LSE,FR0013416716,,,,,,,
TSX::GLDD,GLDD,TSX,CA08663T1075,,,,,,,
LSE::GLDE,GLDE,LSE,XS2852999775,,BBG01NPPPFW9,,,OpenFIGI,,
OTC::GLDFF,GLDFF,OTC,CA38059A1075,,BBG000D9VDP5,,,OpenFIGI,,
NYSE MKT::GLDG,GLDG,NYSE MKT,CA38149E1016,,BBG001V9NSN1,,,OpenFIGI,,
NASDAQ::GLDI,GLDI,NASDAQ,US22542D4806,,BBG00YTZRRZ9,0001053092,,OpenFIGI,SEC company_tickers_exchange.json,
B3::GLDI11,GLDI11,B3,BRGLDICTF009,,BBG01YCFWDY6,,,OpenFIGI,,
Euronext::GLDM,GLDM,Euronext,LU0854423687,,,,,,,
NYSE ARCA::GLDM,GLDM,NYSE ARCA,US98149E3036,,,,,,,
ASX::GLDN,GLDN,ASX,AU0000292930,,,,,,,
NYSE ARCA::GLDN,GLDN,NYSE ARCA,US88634T3453,,BBG02029KQD1,,,OpenFIGI,,
TSXV::GLDN,GLDN,TSXV,CA38116T2065,,,,,,,
BIST::GLDTR,GLDTR,BIST,TRYFNBK00055,,BBG000HGD7R6,,,OpenFIGI,,
AMS::GLDU,GLDU,AMS,LU0488317701,,,,,,,
LSE::GLDU,GLDU,LSE,CH0346134395,,BBG00FXW4MQ8,,,OpenFIGI,,
TSX::GLDU,GLDU,TSX,CA08660T1003,,BBG000QBW3Y7,,,OpenFIGI,,
LSE::GLDV,GLDV,LSE,IE00B9CQXS71,,BBG004G39HM6,,,OpenFIGI,,
SIX::GLDV,GLDV,SIX,IE00B9CQXS71,,,,,,,
SIX::GLDVD,GLDVD,SIX,IE00BMP3HG27,,BBG00737YF40,,,OpenFIGI,,
BATS::GLDW,GLDW,BATS,US98149E1055,,BBG00HMNL3K5,,,OpenFIGI,,
NYSE ARCA::GLDX,GLDX,NYSE ARCA,US90290T8669,,,,,,,
B3::GLDX11,GLDX11,B3,BRGLDXCTF016,,BBG018WC8T43,,,OpenFIGI,,
NASDAQ::GLDY,GLDY,NASDAQ,US88636J3941,,BBG01SWJGH78,,,OpenFIGI,,
ASX::GLE,GLE,ASX,AU000000GLE9,,,,,,,
Euronext::GLE,GLE,Euronext,FR0000130809,,,,,,,
FSX::GLE,GLE,FSX,US3765361080,,,,,,,
LSE::GLE,GLE,LSE,GB00BRKD9Z53,,BBG000BDK8V4,,21380064K7N2W7FD6434,OpenFIGI,,GLEIF
NASDAQ::GLE,GLE,NASDAQ,VGG397111094,,,0001908705,,,SEC company_tickers_exchange.json,
XSTU::GLE,GLE,XSTU,US3765361080,,,,,,,
OTC::GLEC,GLEC,OTC,US37950A1097,,BBG000BRY3J3,,,OpenFIGI,,
NYSE::GLED,GLED,NYSE,KYG3710B1032,,,0002091484,,,SEC company_tickers_exchange.json,
LSE::GLEN,GLEN,LSE,JE00B4T3BW64,,BBG001MM1KV4,,2138002658CPO9NBH955,OpenFIGI,,GLEIF
NSE_IN::GLENMARK,GLENMARK,NSE_IN,INE935A01035,,BBG000BJ3TJ8,,,OpenFIGI,,
BMV::GLENN,GLENN,BMV,JE00B4T3BW64,,BBG003P088Q1,,2138002658CPO9NBH955,OpenFIGI,,GLEIF
ASX::GLF,GLF,ASX,AU0000402562,,BBG01VPJL9C5,,,OpenFIGI,,
OTC::GLFE,GLFE,OTC,US2620775062,,BBG000BNFJF2,,549300BOELL93IDPTJ73,OpenFIGI,,GLEIF
OTC::GLFGF,GLFGF,OTC,LU2010095458,,BBG00W2R1023,,,OpenFIGI,,
Euronext::GLFI,GLFI,Euronext,IE000KYX7IP4,,,,,,,
NSE_IN::GLFL,GLFL,NSE_IN,INE540A01017,,BBG000CS1NT1,,,OpenFIGI,,
OTC::GLFN,GLFN,OTC,US58117F1049,,BBG000J5JRC4,,,OpenFIGI,,
OTC::GLGDF,GLGDF,OTC,CA38045Y1025,,BBG001LV9RD2,,,OpenFIGI,,
LSE::GLGG,GLGG,LSE,IE00BK5BC891,,,,,,,
