listing_key,ticker,exchange,name,fd_symbol,fd_name,fd_isin,official_ticker,official_name,official_isin,official_source_key,official_sector,official_reference_asset_type,reference_asset_type_conflict,local_same_isin_any_venue,local_same_isin_venues,openfigi_query_type,openfigi_query_value,openfigi_common_stock_match_count,openfigi_common_stock_figis,openfigi_common_stock_names,openfigi_common_stock_exchange_codes,openfigi_security_types,openfigi_match_status,apply_action,reason,stock_sector_action,isin_action
NYSE::LGI,LGI,NYSE,Lazard Global Total Return and Income Fund Common Stock,LGI,"Lazard Global Total Return and Income Fund, Inc.",,LGI,Lazard Global Total Return and Income Fund Common Stock,,nasdaq_other_listed,,Stock,true,false,,TICKER,LGI,0,,,,,no_common_stock,blocked_reconciliation_decision,"The venue reconciliation classified this row as a conflict, name signal, or existing other asset type.",leave_blank_until_official_sector,leave_blank_until_official_identifier
NYSE::LOMA,LOMA,NYSE,Loma Negra Compania Industrial Argentina Sociedad Anonima ADS,LOMA,Loma Negra Compania Industrial Argentina Sociedad Anonima,US54150E1047,LOMA,Loma Negra Compania Industrial Argentina Sociedad Anonima ADS,,nasdaq_other_listed,,Stock,false,false,,TICKER,LOMA,2,BBG000BWTK46|BBG00HZ12S07,LOMA NEGRA CIA INDUSTRIAL AR|LOMA NEGRA CIA INDUSTRIAL AR,AF|AR,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,leave_blank_until_official_sector,leave_blank_until_official_identifier
NYSE::MCI,MCI,NYSE,Barings Corporate Investors Common Stock,MCI,Barings Corporate Investors,,MCI,Barings Corporate Investors Common Stock,,nasdaq_other_listed,,Stock,false,false,,TICKER,MCI,0,,,,Common Stock,common_stock_name_mismatch,blocked_review_drop_entry,The repository has an explicit reviewed drop entry for this ticker/venue; coverage expansion must not reintroduce it.,leave_blank_until_official_sector,leave_blank_until_official_identifier
NYSE::MEGI,MEGI,NYSE,NYLI CBRE Global Infrastructure Megatrends Term Fund Common Shares,MEGI,MainStay CBRE Global Infrastructure Megatrends Fund Common Shares,,MEGI,NYLI CBRE Global Infrastructure Megatrends Term Fund Common Shares,,nasdaq_other_listed,,Stock,true,false,,TICKER,MEGI,0,,,,,no_common_stock,blocked_review_drop_entry,The repository has an explicit reviewed drop entry for this ticker/venue; coverage expansion must not reintroduce it.,leave_blank_until_official_sector,leave_blank_until_official_identifier
NYSE::MIN,MIN,NYSE,Aberdeen Intermediate Income Fund Common Shares of Beneficial Interest,MIN,Aberdeen Intermediate Income Fund,US55273C1071,MIN,Aberdeen Intermediate Income Fund Common Shares of Beneficial Interest,,nasdaq_other_listed,,Stock,true,false,,TICKER,MIN,0,,,,,no_common_stock,blocked_review_drop_entry,The repository has an explicit reviewed drop entry for this ticker/venue; coverage expansion must not reintroduce it.,leave_blank_until_official_sector,leave_blank_until_official_identifier
NYSE::MIY,MIY,NYSE,"Blackrock MuniYield Michigan Quality Fund, Inc. Common Stock",MIY,"BlackRock MuniYield Michigan Quality Fund, Inc.",,MIY,"Blackrock MuniYield Michigan Quality Fund, Inc. Common Stock",,nasdaq_other_listed,,Stock,true,false,,TICKER,MIY,0,,,,,no_common_stock,blocked_reconciliation_decision,"The venue reconciliation classified this row as a conflict, name signal, or existing other asset type.",leave_blank_until_official_sector,leave_blank_until_official_identifier
NYSE::MQY,MQY,NYSE,"Blackrock MuniYield Quality Fund, Inc. Common Stock",MQY,"BlackRock MuniYield Quality Fund, Inc.",,MQY,"Blackrock MuniYield Quality Fund, Inc. Common Stock",,nasdaq_other_listed,,Stock,true,false,,TICKER,MQY,0,,,,,no_common_stock,blocked_reconciliation_decision,"The venue reconciliation classified this row as a conflict, name signal, or existing other asset type.",leave_blank_until_official_sector,leave_blank_until_official_identifier
NYSE::MUA,MUA,NYSE,"Blackrock MuniAssets Fund, Inc Common Stock",MUA,"BlackRock MuniAssets Fund, Inc.",,MUA,"Blackrock MuniAssets Fund, Inc Common Stock",,nasdaq_other_listed,,Stock,true,false,,TICKER,MUA,0,,,,,no_common_stock,blocked_reconciliation_decision,"The venue reconciliation classified this row as a conflict, name signal, or existing other asset type.",leave_blank_until_official_sector,leave_blank_until_official_identifier
NYSE::MUC,MUC,NYSE,"Blackrock MuniHoldings California Quality Fund, Inc.  Common Stock",MUC,"BlackRock MuniHoldings California Quality Fund, Inc.",,MUC,"Blackrock MuniHoldings California Quality Fund, Inc.  Common Stock",,nasdaq_other_listed,,Stock,true,false,,TICKER,MUC,0,,,,,no_common_stock,blocked_reconciliation_decision,"The venue reconciliation classified this row as a conflict, name signal, or existing other asset type.",leave_blank_until_official_sector,leave_blank_until_official_identifier
NYSE::MUJ,MUJ,NYSE,"Blackrock MuniHoldings New Jersey Quality Fund, Inc. Common Stock",MUJ,"BlackRock MuniHoldings New Jersey Quality Fund, Inc.",,MUJ,"Blackrock MuniHoldings New Jersey Quality Fund, Inc. Common Stock",,nasdaq_other_listed,,Stock,true,false,,TICKER,MUJ,0,,,,,no_common_stock,blocked_reconciliation_decision,"The venue reconciliation classified this row as a conflict, name signal, or existing other asset type.",leave_blank_until_official_sector,leave_blank_until_official_identifier
NYSE::MUSA,MUSA,NYSE,Murphy USA Inc. Common Stock,MUSA,Murphy USA Inc.,,MUSA,Murphy USA Inc. Common Stock,,nasdaq_other_listed,,Stock,false,false,,TICKER,MUSA,23,BBG001Z0Q6T5|BBG004YZZYZ5|BBG004YZZZ00|BBG004YZZZ28|BBG004YZZZ37|BBG004YZZZ55|BBG004YZZZ64|BBG004YZZZ73|BBG004YZZZ82|BBG004YZZZG3|BBG004YZZZK8|BBG004YZZZL7|BBG004YZZZM6|BBG004YZZZN5|BBG00DJGTSW7|BBG00THGZWM9|BBG00X1P3RV3|BBG00X1SK555|BBG01TNYL1V5|BBG01TNYL225|BBG01V7YXGF0|BBG01X4M6G01|BBG021C05MW2,MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC,BW|OC|OD|SW|UA|UB|UC|UD|UF|UM|UN|UP|US|UT|UX|VF|VG|VJ|VK|VL|VP|VT|VY,Common Stock,common_stock_name_match,blocked_review_drop_entry,The repository has an explicit reviewed drop entry for this ticker/venue; coverage expansion must not reintroduce it.,leave_blank_until_official_sector,leave_blank_until_official_identifier
NYSE::MXE,MXE,NYSE,"Mexico Equity and Income Fund, Inc. (The) Common Stock",MXE,Mexico Equity & Income Fund Inc.,,MXE,"Mexico Equity and Income Fund, Inc. (The) Common Stock",,nasdaq_other_listed,,Stock,true,false,,TICKER,MXE,0,,,,,no_common_stock,blocked_reconciliation_decision,"The venue reconciliation classified this row as a conflict, name signal, or existing other asset type.",leave_blank_until_official_sector,leave_blank_until_official_identifier
NYSE::MXF,MXF,NYSE,"Mexico Fund, Inc. (The) Common Stock",MXF,"The Mexico Fund, Inc.",,MXF,"Mexico Fund, Inc. (The) Common Stock",,nasdaq_other_listed,,Stock,true,false,,TICKER,MXF,0,,,,,no_common_stock,blocked_reconciliation_decision,"The venue reconciliation classified this row as a conflict, name signal, or existing other asset type.",leave_blank_until_official_sector,leave_blank_until_official_identifier
NYSE::MYI,MYI,NYSE,"Blackrock MuniYield Quality Fund III, Inc Common Stock",MYI,"BlackRock MuniYield Quality Fund III, Inc.",,MYI,"Blackrock MuniYield Quality Fund III, Inc Common Stock",,nasdaq_other_listed,,Stock,true,false,,TICKER,MYI,0,,,,,no_common_stock,blocked_reconciliation_decision,"The venue reconciliation classified this row as a conflict, name signal, or existing other asset type.",leave_blank_until_official_sector,leave_blank_until_official_identifier
NYSE::NAD,NAD,NYSE,Nuveen Quality Municipal Income Fund Common Stock,NAD,Nuveen Quality Municipal Income Fund,,NAD,Nuveen Quality Municipal Income Fund Common Stock,,nasdaq_other_listed,,Stock,true,false,,TICKER,NAD,0,,,,,no_common_stock,blocked_reconciliation_decision,"The venue reconciliation classified this row as a conflict, name signal, or existing other asset type.",leave_blank_until_official_sector,leave_blank_until_official_identifier
NYSE::NBXG,NBXG,NYSE,Neuberger Next Generation Connectivity Fund Inc. Common Stock,NBXG,Neuberger Berman Next Generation Connectivity Fund Inc.,,NBXG,Neuberger Next Generation Connectivity Fund Inc. Common Stock,,nasdaq_other_listed,,Stock,true,false,,TICKER,NBXG,0,,,,,no_common_stock,blocked_review_drop_entry,The repository has an explicit reviewed drop entry for this ticker/venue; coverage expansion must not reintroduce it.,leave_blank_until_official_sector,leave_blank_until_official_identifier
NYSE::NFJ,NFJ,NYSE,"Virtus Dividend, Interest & Premium Strategy Fund Common Shares of Beneficial Interest",NFJ,"Virtus Dividend, Interest & Premium Strategy Fund",,NFJ,"Virtus Dividend, Interest & Premium Strategy Fund Common Shares of Beneficial Interest",,nasdaq_other_listed,,Stock,true,false,,TICKER,NFJ,0,,,,,no_common_stock,blocked_reconciliation_decision,"The venue reconciliation classified this row as a conflict, name signal, or existing other asset type.",leave_blank_until_official_sector,leave_blank_until_official_identifier
NYSE::NIE,NIE,NYSE,Virtus Equity & Convertible Income Fund Common Shares of Beneficial Interest,NIE,AllianzGI Equity & Convertible Income Fund,,NIE,Virtus Equity & Convertible Income Fund Common Shares of Beneficial Interest,,nasdaq_other_listed,,Stock,true,false,,TICKER,NIE,0,,,,,no_common_stock,blocked_reconciliation_decision,"The venue reconciliation classified this row as a conflict, name signal, or existing other asset type.",leave_blank_until_official_sector,leave_blank_until_official_identifier
NYSE::NMAI,NMAI,NYSE,Nuveen Multi-Asset Income Fund Common Shares of Beneficial Interest,NMAI,Nuveen Multi-Asset Income Fund Common Shares of Beneficial Interest,,NMAI,Nuveen Multi-Asset Income Fund Common Shares of Beneficial Interest,,nasdaq_other_listed,,Stock,true,false,,TICKER,NMAI,0,,,,,no_common_stock,blocked_review_drop_entry,The repository has an explicit reviewed drop entry for this ticker/venue; coverage expansion must not reintroduce it.,leave_blank_until_official_sector,leave_blank_until_official_identifier
NYSE::NMCO,NMCO,NYSE,Nuveen Municipal Credit Opportunities Fund Common Shares,NMCO,Nuveen Municipal Credit Opportunities Fund,,NMCO,Nuveen Municipal Credit Opportunities Fund Common Shares,,nasdaq_other_listed,,Stock,true,false,,TICKER,NMCO,0,,,,,no_common_stock,blocked_reconciliation_decision,"The venue reconciliation classified this row as a conflict, name signal, or existing other asset type.",leave_blank_until_official_sector,leave_blank_until_official_identifier
NYSE::NMI,NMI,NYSE,"Nuveen Municipal Income Fund, Inc. Common Stock",NMI,"Nuveen Municipal Income Fund, Inc.",US67062J1025,NMI,"Nuveen Municipal Income Fund, Inc. Common Stock",,nasdaq_other_listed,,Stock,true,false,,TICKER,NMI,0,,,,,no_common_stock,blocked_reconciliation_decision,"The venue reconciliation classified this row as a conflict, name signal, or existing other asset type.",leave_blank_until_official_sector,leave_blank_until_official_identifier
NYSE::NMS,NMS,NYSE,Nuveen Minnesota Quality Municipal Income Fund,NMS,Nuveen Minnesota Quality Municipal Income Fund,,NMS,Nuveen Minnesota Quality Municipal Income Fund,,nasdaq_other_listed,,Stock,true,false,,TICKER,NMS,0,,,,,no_common_stock,blocked_reconciliation_decision,"The venue reconciliation classified this row as a conflict, name signal, or existing other asset type.",leave_blank_until_official_sector,leave_blank_until_official_identifier
NYSE::NMZ,NMZ,NYSE,"Nuveen Municipal High Income Opportunity Fund Common Stock, $0.01 par value, per share",NMZ,Nuveen Municipal High Income Opportunity Fund,,NMZ,"Nuveen Municipal High Income Opportunity Fund Common Stock, $0.01 par value, per share",,nasdaq_other_listed,,Stock,true,false,,TICKER,NMZ,0,,,,,no_common_stock,blocked_reconciliation_decision,"The venue reconciliation classified this row as a conflict, name signal, or existing other asset type.",leave_blank_until_official_sector,leave_blank_until_official_identifier
NYSE::NPCT,NPCT,NYSE,Nuveen Core Plus Impact Fund Common Shares of Beneficial Interest,NPCT,Nuveen Core Plus Impact Fund,,NPCT,Nuveen Core Plus Impact Fund Common Shares of Beneficial Interest,,nasdaq_other_listed,,Stock,true,false,,TICKER,NPCT,0,,,,,no_common_stock,blocked_review_drop_entry,The repository has an explicit reviewed drop entry for this ticker/venue; coverage expansion must not reintroduce it.,leave_blank_until_official_sector,leave_blank_until_official_identifier
NYSE::NUW,NUW,NYSE,Nuveen AMT-Free Municipal Value Fund,NUW,Nuveen AMT-Free Municipal Value Fund,,NUW,Nuveen AMT-Free Municipal Value Fund,,nasdaq_other_listed,,Stock,true,false,,TICKER,NUW,0,,,,,no_common_stock,blocked_reconciliation_decision,"The venue reconciliation classified this row as a conflict, name signal, or existing other asset type.",leave_blank_until_official_sector,leave_blank_until_official_identifier
NYSE::NXG,NXG,NYSE,NXG NextGen Infrastructure Income Fund Common Shares of Beneficial Interest,NXG,NXG NextGen Infrastructure Income Fund Common Shares of Beneficial Interest,,NXG,NXG NextGen Infrastructure Income Fund Common Shares of Beneficial Interest,,nasdaq_other_listed,,Stock,true,false,,TICKER,NXG,0,,,,Common Stock,common_stock_name_mismatch,blocked_reconciliation_decision,"The venue reconciliation classified this row as a conflict, name signal, or existing other asset type.",leave_blank_until_official_sector,leave_blank_until_official_identifier
NYSE::PAI,PAI,NYSE,Western Asset Investment Grade Income Fund Inc.,PAI,Western Asset Investment Grade Income Fund Inc.,,PAI,Western Asset Investment Grade Income Fund Inc.,,nasdaq_other_listed,,Stock,true,false,,TICKER,PAI,0,,,,,no_common_stock,blocked_reconciliation_decision,"The venue reconciliation classified this row as a conflict, name signal, or existing other asset type.",leave_blank_until_official_sector,leave_blank_until_official_identifier
NYSE::PAXS,PAXS,NYSE,PIMCO Access Income Fund Common Shares of Beneficial Interest,PAXS,PIMCO Access Income Fund Common Shares of Beneficial Interest,,PAXS,PIMCO Access Income Fund Common Shares of Beneficial Interest,,nasdaq_other_listed,,Stock,true,false,,TICKER,PAXS,0,,,,,no_common_stock,blocked_review_drop_entry,The repository has an explicit reviewed drop entry for this ticker/venue; coverage expansion must not reintroduce it.,leave_blank_until_official_sector,leave_blank_until_official_identifier
NYSE::PCM,PCM,NYSE,"PCM Fund, Inc. Common Stock",PCM,PCM Fund Inc. Common Stock,,PCM,"PCM Fund, Inc. Common Stock",,nasdaq_other_listed,,Stock,true,false,,TICKER,PCM,0,,,,,no_common_stock,blocked_reconciliation_decision,"The venue reconciliation classified this row as a conflict, name signal, or existing other asset type.",leave_blank_until_official_sector,leave_blank_until_official_identifier
NYSE::PDCC,PDCC,NYSE,Pearl Diver Credit Company Inc. Common Stock,PDCC,Pearl Diver Credit Company Inc. Common Stock,,PDCC,Pearl Diver Credit Company Inc. Common Stock,,nasdaq_other_listed,,Stock,false,false,,TICKER,PDCC,0,,,,,no_common_stock,blocked_review_drop_entry,The repository has an explicit reviewed drop entry for this ticker/venue; coverage expansion must not reintroduce it.,leave_blank_until_official_sector,leave_blank_until_official_identifier
NYSE::PDO,PDO,NYSE,PIMCO Dynamic Income Opportunities Fund Common Shares of Beneficial Interest,PDO,Pimco Dynamic Income Opportunities Fund,,PDO,PIMCO Dynamic Income Opportunities Fund Common Shares of Beneficial Interest,,nasdaq_other_listed,,Stock,true,false,,TICKER,PDO,0,,,,,no_common_stock,blocked_review_drop_entry,The repository has an explicit reviewed drop entry for this ticker/venue; coverage expansion must not reintroduce it.,leave_blank_until_official_sector,leave_blank_until_official_identifier
NYSE::PDT,PDT,NYSE,John Hancock Premium Dividend Fund,PDT,John Hancock Premium Dividend Fund,,PDT,John Hancock Premium Dividend Fund,,nasdaq_other_listed,,Stock,true,false,,TICKER,PDT,0,,,,,no_common_stock,blocked_reconciliation_decision,"The venue reconciliation classified this row as a conflict, name signal, or existing other asset type.",leave_blank_until_official_sector,leave_blank_until_official_identifier
NYSE::PDX,PDX,NYSE,PIMCO Dynamic Income Strategy Fund Common Shares of Beneficial Interest,PDX,PIMCO Dynamic Income Strategy Fund Common Shares of Beneficial Interest,,PDX,PIMCO Dynamic Income Strategy Fund Common Shares of Beneficial Interest,,nasdaq_other_listed,,Stock,true,false,,TICKER,PDX,0,,,,,no_common_stock,blocked_reconciliation_decision,"The venue reconciliation classified this row as a conflict, name signal, or existing other asset type.",leave_blank_until_official_sector,leave_blank_until_official_identifier
