status,mapped_exchange,fd_exchange,fd_symbol,fd_name,fd_isin,fd_sector,official_ticker,official_name,official_isin,official_source_key,evidence
same_ticker_name,BSE_IN,BSE,RUBFILA.BO,Rubfila International Limited,,Materials,RUBFILA,Rubfila International Ltd,INE642C01025,bse_india_scrips,official active reference: ticker + name
same_ticker_name,BSE_IN,BSE,RUDRA.BO,Rudra Global Infra Products Limited,,Materials,RUDRA,Rudra Global Infra Products Ltd,INE027T01023,bse_india_scrips,official active reference: ticker + name
same_ticker_name,BSE_IN,BSE,SADHNANIQ.BO,Sadhana Nitro Chem Limited,,Materials,SADHNANIQ,Sadhana Nitro Chem Ltd,INE888C01040,bse_india_scrips,official active reference: ticker + name
same_ticker_name,BSE_IN,BSE,SAHYADRI.BO,Sahyadri Industries Limited,,Materials,SAHYADRI,Sahyadri Industries Ltd,INE280H01015,bse_india_scrips,official active reference: ticker + name
same_ticker_name,BSE_IN,BSE,SAPL.BO,SAR Auto Products Limited,,Consumer Discretionary,SAPL,SAR Auto Products Ltd,INE002E01010,bse_india_scrips,official active reference: ticker + name
same_ticker_name,BSE_IN,BSE,SEL.BO,Sanathnagar Enterprises Limited,,Industrials,SEL,Sanathnagar Enterprises Ltd,INE367E01033,bse_india_scrips,official active reference: ticker + name
same_ticker_name,BSE_IN,BSE,SHAILY.BO,Shaily Engineering Plastics Limited,,Industrials,SHAILY,Shaily Engineering Plastics Ltd,INE151G01028,bse_india_scrips,official active reference: ticker + name
same_ticker_name,BSE_IN,BSE,SHILCTECH.BO,Shilchar Technologies Limited,,Industrials,SHILCTECH,Shilchar Technologies Ltd,INE024F01011,bse_india_scrips,official active reference: ticker + name
same_ticker_name,BSE_IN,BSE,SIKA.BO,Sika Interplant Systems Limited,,Industrials,SIKA,Sika Interplant Systems Ltd,INE438E01032,bse_india_scrips,official active reference: ticker + name
same_ticker_name,BSE_IN,BSE,SINCLAIR.BO,Sinclairs Hotels Limited,,Consumer Discretionary,SINCLAIR,Sinclairs Hotels Ltd-$,INE985A01022,bse_india_scrips,official active reference: ticker + name
same_ticker_name,BSE_IN,BSE,SKIL.BO,SKIL Infrastructure Limited,,Industrials,SKIL,SKIL Infrastructure Ltd,INE429F01012,bse_india_scrips,official active reference: ticker + name
same_ticker_name,BSE_IN,BSE,SNL.BO,SNL Bearings Limited,,Industrials,SNL,SNL Bearings Ltd,INE568F01017,bse_india_scrips,official active reference: ticker + name
same_ticker_name,BSE_IN,BSE,STL.BO,Shreeji Translogistics Limited,,Industrials,STL,Shreeji Translogistics Ltd,INE402Y01028,bse_india_scrips,official active reference: ticker + name
same_ticker_name,BSE_IN,BSE,SUPER.BO,Super Sales India Limited,,Consumer Discretionary,SUPER,Super Sales India Ltd-$,INE091C01017,bse_india_scrips,official active reference: ticker + name
same_ticker_name,BSE_IN,BSE,THEMISMED.BO,Themis Medicare Limited,,Health Care,THEMISMED,Themis Medicare Ltd,INE083B01024,bse_india_scrips,official active reference: ticker + name
same_ticker_name,BSE_IN,BSE,TIGERLOGS.BO,Tiger Logistics (India) Limited,,Industrials,TIGERLOGS,Tiger Logistics (India) Ltd,INE906O01029,bse_india_scrips,official active reference: ticker + name
same_ticker_name,BSE_IN,BSE,TNTELE.BO,Tamilnadu Telecommunications Limited,,Communication Services,TNTELE,Tamilnadu Telecommunications Ltd,INE141D01018,bse_india_scrips,official active reference: ticker + name
same_ticker_name,BSE_IN,BSE,TRL.BO,Taylormade Renewables Limited,,Energy,TRL,Taylormade Renewables Ltd,INE459Z01017,bse_india_scrips,official active reference: ticker + name
same_ticker_name,BSE_IN,BSE,VCU.BO,VCU Data Management Limited,,Information Technology,VCU,VCU Data Management Ltd,INE962O01014,bse_india_scrips,official active reference: ticker + name
same_ticker_name,BSE_IN,BSE,VIRINCHI.BO,Virinchi Limited,,Information Technology,VIRINCHI,Virinchi Ltd,INE539B01017,bse_india_scrips,official active reference: ticker + name
same_ticker_name,BSE_IN,BSE,VMS.BO,VMS Industries Limited,,Consumer Discretionary,VMS,VMS Industries Ltd,INE932K01015,bse_india_scrips,official active reference: ticker + name
same_ticker_name,BSE_IN,BSE,VRL.BO,Vasundhara Rasayans Limited,,Materials,VRL,Vasundhara Rasayans Ltd,INE406F01010,bse_india_scrips,official active reference: ticker + name
same_ticker_name,BSE_IN,BSE,WAA.BO,Waa Solar Limited,,Energy,WAA,Waa Solar Ltd,INE799N01012,bse_india_scrips,official active reference: ticker + name
same_ticker_name,BSE_IN,BSE,XTGLOBAL.BO,XTGLOBAL INFOTECH LIMITED,,Information Technology,XTGLOBAL,Xtglobal Infotech Ltd,INE547B01028,bse_india_scrips,official active reference: ticker + name
same_ticker_name,BSE_IN,BSE,YUG.BO,Yug Decor Limited,,Industrials,YUG,Yug Decor Ltd,INE796W01019,bse_india_scrips,official active reference: ticker + name
same_ticker_name,Bursa,KLS,0056.KL,NCT Alliance Berhad,,Industrials,0056,NCT ALLIANCE BERHAD,,bursa_closing_prices,official active reference: ticker + name
same_ticker_name,Bursa,KLS,1538.KL,Symphony Life Berhad,,Consumer Discretionary,1538,SYMPHONY LIFE BERHAD,,bursa_closing_prices,official active reference: ticker + name
same_ticker_name,Bursa,KLS,1589.KL,Iskandar Waterfront City Berhad,,Consumer Discretionary,1589,ISKANDAR WATERFRONT CITY BERHAD,,bursa_closing_prices,official active reference: ticker + name
same_ticker_name,Bursa,KLS,2038.KL,Negri Sembilan Oil Palms Berhad,,Consumer Discretionary,2038,NEGRI SEMBILAN OIL PALMS BHD,,bursa_closing_prices,official active reference: ticker + name
same_ticker_name,Bursa,KLS,2186.KL,Kuchai Development Bhd,,Real Estate,2186,KUCHAI DEVELOPMENT BHD,,bursa_closing_prices,official active reference: ticker + name
same_ticker_name,Bursa,KLS,2429.KL,Tanco Holdings Bhd,,Real Estate,2429,TANCO HOLDINGS BHD,,bursa_closing_prices,official active reference: ticker + name
same_ticker_name,Bursa,KLS,2488.KL,Alliance Bank Malaysia Berhad,,Consumer Discretionary,2488,ALLIANCE BANK MALAYSIA BERHAD,,bursa_closing_prices,official active reference: ticker + name
same_ticker_name,Bursa,KLS,2542.KL,Riverview Rubber Estates Berhad,,Consumer Discretionary,2542,RIVERVIEW RUBBER ESTATES BHD,,bursa_closing_prices,official active reference: ticker + name
same_ticker_name,Bursa,KLS,2755.KL,FCW Holdings Bhd,,Real Estate,2755,FCW HOLDINGS BHD,,bursa_closing_prices,official active reference: ticker + name
same_ticker_name,Bursa,KLS,2836.KL,Carlsberg Brewery Malaysia Bhd,,Consumer Staples,2836,CARLSBERG BREWERY MALAYSIA BHD,,bursa_closing_prices,official active reference: ticker + name
same_ticker_name,Bursa,KLS,3026.KL,Dutch Lady Milk Industries Bhd,,Consumer Staples,3026,DUTCH LADY MILK INDUSTRIES BHD,,bursa_closing_prices,official active reference: ticker + name
same_ticker_name,Bursa,KLS,3042.KL,Petron Malaysia Refining & Marketing Bhd,,Energy,3042,PETRON MALAYSIA REFINING & MARKETING BERHAD,,bursa_closing_prices,official active reference: ticker + name
same_ticker_name,Bursa,KLS,3158.KL,YNH Property Bhd,,Consumer Discretionary,3158,YNH PROPERTY BHD,,bursa_closing_prices,official active reference: ticker + name
same_ticker_name,Bursa,KLS,3441.KL,Johan Holdings Bhd,,Financials,3441,JOHAN HOLDINGS BHD,,bursa_closing_prices,official active reference: ticker + name
same_ticker_name,Bursa,KLS,3557.KL,Ecofirst Consolidated Bhd,,Real Estate,3557,ECOFIRST CONSOLIDATED BHD,,bursa_closing_prices,official active reference: ticker + name
same_ticker_name,Bursa,KLS,3689.KL,Fraser & Neave Holdings Bhd,,Consumer Staples,3689,FRASER & NEAVE HOLDINGS BHD,,bursa_closing_prices,official active reference: ticker + name
same_ticker_name,Bursa,KLS,4936.KL,Malpac Holdings Bhd,,Real Estate,4936,MALPAC HOLDINGS BHD,,bursa_closing_prices,official active reference: ticker + name
same_ticker_name,Bursa,KLS,5009.KL,White Horse Bhd,,Materials,5009,WHITE HORSE BHD,,bursa_closing_prices,official active reference: ticker + name
same_ticker_name,Bursa,KLS,5011.KL,Mesiniaga Bhd,,Information Technology,5011,MESINIAGA BHD,,bursa_closing_prices,official active reference: ticker + name
same_ticker_name,Bursa,KLS,5014.KL,Malaysia Airports Holdings Bhd,,Industrials,5014,MALAYSIA AIRPORTS HOLDINGS BHD,,bursa_closing_prices,official active reference: ticker + name
same_ticker_name,Bursa,KLS,5016.KL,Warisan TC Holdings Bhd,,Consumer Discretionary,5016,WARISAN TC HOLDINGS BHD,,bursa_closing_prices,official active reference: ticker + name
same_ticker_name,Bursa,KLS,5082.KL,Annum Berhad,,Consumer Discretionary,5082,ANNUM BERHAD,,bursa_closing_prices,official active reference: ticker + name
same_ticker_name,Bursa,KLS,5170.KL,Sarawak Cable Berhad,,Consumer Discretionary,5170,SARAWAK CABLE BERHAD,,bursa_closing_prices,official active reference: ticker + name
same_ticker_name,Bursa,KLS,5175.KL,Ivory Properties Group Berhad,,Consumer Discretionary,5175,IVORY PROPERTIES GROUP BERHAD,,bursa_closing_prices,official active reference: ticker + name
same_ticker_name,Bursa,KLS,5213.KL,Sentoria Group Berhad,,Consumer Discretionary,5213,SENTORIA GROUP BERHAD,,bursa_closing_prices,official active reference: ticker + name
same_ticker_name,Bursa,KLS,5220.KL,Globaltec Formation Berhad,,Consumer Discretionary,5220,GLOBALTEC FORMATION BERHAD,,bursa_closing_prices,official active reference: ticker + name
same_ticker_name,Bursa,KLS,5222.KL,FGV Holdings Berhad,,Consumer Discretionary,5222,FGV HOLDINGS BERHAD,,bursa_closing_prices,official active reference: ticker + name
same_ticker_name,Bursa,KLS,5225.KL,IHH Healthcare Berhad,,Consumer Discretionary,5225,IHH HEALTHCARE BERHAD,,bursa_closing_prices,official active reference: ticker + name
same_ticker_name,Bursa,KLS,5228.KL,ELK-Desa Resources Berhad,,Consumer Discretionary,5228,ELK-DESA RESOURCES BERHAD,,bursa_closing_prices,official active reference: ticker + name
same_ticker_name,Bursa,KLS,5230.KL,Tune Protect Group Berhad,,Consumer Discretionary,5230,TUNE PROTECT GROUP BERHAD,,bursa_closing_prices,official active reference: ticker + name
same_ticker_name,Bursa,KLS,5248.KL,Bermaz Auto Berhad,,Consumer Discretionary,5248,BERMAZ AUTO BERHAD,,bursa_closing_prices,official active reference: ticker + name
same_ticker_name,Bursa,KLS,5258.KL,Bank Islam Malaysia Berhad,,Consumer Discretionary,5258,BANK ISLAM MALAYSIA BERHAD,,bursa_closing_prices,official active reference: ticker + name
same_ticker_name,Bursa,KLS,5285.KL,SD Guthrie Berhad,,Consumer Staples,5285,SD GUTHRIE BERHAD,,bursa_closing_prices,official active reference: ticker + name
same_ticker_name,Bursa,KLS,5289.KL,Techbond Group Berhad,,Materials,5289,TECHBOND GROUP BERHAD,,bursa_closing_prices,official active reference: ticker + name
same_ticker_name,Bursa,KLS,5878.KL,KPJ Healthcare Bhd,,Health Care,5878,KPJ HEALTHCARE BHD,,bursa_closing_prices,official active reference: ticker + name
same_ticker_name,Bursa,KLS,6139.KL,Syarikat Takaful Malaysia Bhd,,Financials,6139,SYARIKAT TAKAFUL MALAYSIA KELUARGA BERHAD,,bursa_closing_prices,official active reference: ticker + name
same_ticker_name,Bursa,KLS,6556.KL,Ann Joo Resources Berhad,,Consumer Discretionary,6556,ANN JOO RESOURCES BHD,,bursa_closing_prices,official active reference: ticker + name
same_ticker_name,Bursa,KLS,6904.KL,Subur Tiasa Holdings Bhd,,Materials,6904,SUBUR TIASA HOLDINGS BHD,,bursa_closing_prices,official active reference: ticker + name
same_ticker_name,Bursa,KLS,6912.KL,Pasdec Holdings Bhd,,Real Estate,6912,PASDEC HOLDINGS BHD,,bursa_closing_prices,official active reference: ticker + name
same_ticker_name,Bursa,KLS,6939.KL,Fiamma Holdings Bhd,,Consumer Discretionary,6939,FIAMMA HOLDINGS BHD,,bursa_closing_prices,official active reference: ticker + name
same_ticker_name,Bursa,KLS,6947.KL,Celcomdigi Berhad,,Consumer Discretionary,6947,CELCOMDIGI BERHAD,,bursa_closing_prices,official active reference: ticker + name
same_ticker_name,Bursa,KLS,6971.KL,Kobay Technology Bhd.,,Industrials,6971,KOBAY TECHNOLOGY BHD,,bursa_closing_prices,official active reference: ticker + name
same_ticker_name,Bursa,KLS,7045.KL,Scomi Energy Services Bhd,,Energy,7045,SCOMI ENERGY SERVICES BHD,,bursa_closing_prices,official active reference: ticker + name
same_ticker_name,Bursa,KLS,7164.KL,KNM Group Bhd,,Energy,7164,KNM GROUP BHD,,bursa_closing_prices,official active reference: ticker + name
same_ticker_name,Bursa,KLS,7251.KL,Barakah Offshore Petroleum Berhad,,Consumer Discretionary,7251,BARAKAH OFFSHORE PETROLEUM BHD,,bursa_closing_prices,official active reference: ticker + name
same_ticker_name,Bursa,KLS,8923.KL,Jiankun International Berhad,,Consumer Discretionary,8923,JIANKUN INTERNATIONAL BERHAD,,bursa_closing_prices,official active reference: ticker + name
same_ticker_name,CPH,CPH,KRE.CO,Kreditbanken A/S,,Financials,KRE,Kreditbanken,DK0010253764,nasdaq_nordic_copenhagen_shares,official active reference: ticker + name
same_ticker_name,Euronext,PAR,AURE.PA,Aurea SA,,Industrials,AURE,AUREA,FR0000039232,euronext_equities,official active reference: ticker + name
same_ticker_name,Euronext,BRU,BANI.BR,Banimmo SA,,Real Estate,BANI,BANIMMO A,BE0003870871,euronext_equities,official active reference: ticker + name
same_ticker_name,Euronext,PAR,PAR.PA,Paref SA,,Real Estate,PAR,PAREF,FR0010263202,euronext_equities,official active reference: ticker + name
same_ticker_name,Euronext,PAR,PATBS.PA,PLANT ADVANCED BS,,Industrials,PATBS,PLANT ADVANCED BS,FR0011844067,euronext_equities,official active reference: ticker + name
same_ticker_name,Euronext,BRU,SOFT.BR,Softimat S.A.,,Real Estate,SOFT,SOFTIMAT,BE0003773877,euronext_equities,official active reference: ticker + name
same_ticker_name,HEL,HEL,NOHO.HE,NoHo Partners Oyj,,Consumer Discretionary,NOHO,NoHo Partners Oyj,FI4000064332,nasdaq_nordic_helsinki_shares,official active reference: ticker + name
same_ticker_name,IDX,JKT,ALTO.JK,PT Tri Banyan Tirta Tbk,,Consumer Staples,ALTO,Tri Banyan Tirta Tbk,,idx_company_profiles,official active reference: ticker + name
same_ticker_name,IDX,JKT,AMAG.JK,P.T. Asuransi Multi Artha Guna Tbk,,Financials,AMAG,Asuransi Multi Artha Guna Tbk,,idx_company_profiles,official active reference: ticker + name
same_ticker_name,IDX,JKT,ARGO.JK,PT Argo Pantes Tbk,,Consumer Discretionary,ARGO,Argo Pantes Tbk,,idx_company_profiles,official active reference: ticker + name
same_ticker_name,IDX,JKT,ARKA.JK,PT Arkha Jayanti Persada Tbk,XS2399369037,Industrials,ARKA,PT Arkha Jayanti Persada Tbk.,,idx_company_profiles,official active reference: ticker + name
same_ticker_name,IDX,JKT,ASPI.JK,"PT Andalan Sakti Primaindo, Tbk",,Industrials,ASPI,PT Andalan Sakti Primaindo Tbk.,,idx_company_profiles,official active reference: ticker + name
same_ticker_name,IDX,JKT,ASRI.JK,PT Alam Sutera Realty Tbk,ID1000108400,Real Estate,ASRI,ALAM SUTERA REALTY Tbk,,idx_company_profiles,official active reference: ticker + name
same_ticker_name,IDX,JKT,BALI.JK,PT Bali Towerindo Sentra Tbk,,Communication Services,BALI,PT Bali Towerindo Sentra Tbk.,,idx_company_profiles,official active reference: ticker + name
same_ticker_name,IDX,JKT,BELL.JK,PT Trisula Textile Industries Tbk,,Consumer Discretionary,BELL,PT Trisula Textile Industries Tbk,,idx_company_profiles,official active reference: ticker + name
same_ticker_name,IDX,JKT,BESS.JK,PT Batulicin Nusantara Maritim Tbk,,Industrials,BESS,PT Batulicin Nusantara Maritim Tbk.,,idx_company_profiles,official active reference: ticker + name
same_ticker_name,IDX,JKT,BEST.JK,PT Bekasi Fajar Industrial Estate Tbk,US08653C5022,Real Estate,BEST,Bekasi Fajar Industrial Estate Tbk,,idx_company_profiles,official active reference: ticker + name
same_ticker_name,IDX,JKT,BHAT.JK,PT Bhakti Multi Artha Tbk,,Industrials,BHAT,PT Bhakti Multi Artha Tbk.,,idx_company_profiles,official active reference: ticker + name
same_ticker_name,IDX,JKT,BIPI.JK,PT Astrindo Nusantara Infrastruktur Tbk,,Industrials,BIPI,PT Astrindo Nusantara Infrastruktur Tbk.,,idx_company_profiles,official active reference: ticker + name
same_ticker_name,IDX,JKT,BRNA.JK,PT Berlina Tbk,,Consumer Discretionary,BRNA,Berlina Tbk,,idx_company_profiles,official active reference: ticker + name
same_ticker_name,IDX,JKT,BULL.JK,PT Buana Lintas Lautan Tbk,,Industrials,BULL,PT Buana Lintas Lautan Tbk.,,idx_company_profiles,official active reference: ticker + name
same_ticker_name,IDX,JKT,CAMP.JK,"PT Campina Ice Cream Industry, Tbk.",,Consumer Staples,CAMP,PT Campina Ice Cream Industry Tbk.,,idx_company_profiles,official active reference: ticker + name
same_ticker_name,IDX,JKT,CARS.JK,PT Industri dan Perdagangan Bintraco Dharma Tbk,IE000TB3YTV4,Consumer Discretionary,CARS,PT Industri dan Perdagangan Bintraco Dharma Tbk,,idx_company_profiles,official active reference: ticker + name
same_ticker_name,IDX,JKT,CASS.JK,PT Cardig Aero Services Tbk,IT0000784154,Industrials,CASS,Cahaya Aero Services Tbk,,idx_company_profiles,official active reference: ticker + name
same_ticker_name,IDX,JKT,CPRO.JK,PT Central Proteina Prima Tbk,,Consumer Staples,CPRO,Central Proteina Prima Tbk,,idx_company_profiles,official active reference: ticker + name
same_ticker_name,IDX,JKT,CTRA.JK,PT Ciputra Development Tbk,ID1000115306,Real Estate,CTRA,Ciputra Development Tbk,,idx_company_profiles,official active reference: ticker + name
same_ticker_name,IDX,JKT,CTTH.JK,PT Citatah Tbk,,Materials,CTTH,Citatah Tbk,,idx_company_profiles,official active reference: ticker + name
same_ticker_name,IDX,JKT,DEAL.JK,PT Dewata Freightinternational Tbk,,Industrials,DEAL,PT Dewata Freightinternational Tbk.,,idx_company_profiles,official active reference: ticker + name
same_ticker_name,IDX,JKT,DLTA.JK,PT Delta Djakarta Tbk,,Consumer Staples,DLTA,Delta Djakarta Tbk,,idx_company_profiles,official active reference: ticker + name
