ticker,exchange,asset_type,name,bse_scrip_code,bse_security_id,bse_name,bse_isin,bse_sector,bse_industry,bse_group,bse_subgroup,sector_update,name_match,isin_match,decision,error
VELOX,BSE_IN,Stock,Velox Shipping and Logistics Ltd,506178,VELOX,Velox Shipping and Logistics Ltd,INE092P01017,Services,Services,Commercial Services & Supplies,Trading & Distributors,Industrials,True,True,accept,
VENLONENT,BSE_IN,Stock,Venlon Enterprises Ltd,524038,VENLONENT,Venlon Enterprises Ltd,INE204D01022,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals,Materials,True,True,accept,
VENMAX,BSE_IN,Stock,Venmax Drugs and Pharmaceuticals Ltd,531015,VENMAX,Venmax Drugs and Pharmaceuticals Ltd,INE154G01022,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,Health Care,True,True,accept,
VERTEXPP,BSE_IN,Stock,Vertex Securities Ltd,890234,VERTEXPP,Vertex Securities Ltd,IN9316D01014,,,,,,True,True,unsupported_bse_sector,
VHLTD,BSE_IN,Stock,Viceroy Hotels Ltd,523796,VHLTD,Viceroy Hotels Ltd,INE048C01025,Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts,Consumer Discretionary,True,True,accept,
VIJIFIN,BSE_IN,Stock,Viji Finance Ltd,537820,VIJIFIN,Viji Finance Ltd,INE159N01027,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),Financials,True,True,accept,
VIKRAMAR,BSE_IN,Stock,Vikram Aroma Ltd,544371,VIKRAMAR,Vikram Aroma Ltd,INE0NR501012,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals,Materials,True,True,accept,
VIKSHEN,BSE_IN,Stock,Viksit Engineering Ltd,506196,VIKSHEN,Viksit Engineering Ltd,INE965V01020,Services,Services,Commercial Services & Supplies,Trading & Distributors,Industrials,True,True,accept,
VINAYAKPOL,BSE_IN,Stock,Vinayak Polycon International Ltd,534639,VINAYAKPOL,Vinayak Polycon International Ltd,INE581M01016,Industrials,Capital Goods,Industrial Products,Packaging,Industrials,True,True,accept,
VINVANI,BSE_IN,Stock,Vinayak Vanijya Ltd,512517,VINVANI,Vinayak Vanijya Ltd,INE132V01019,Services,Services,Commercial Services & Supplies,Diversified Commercial Services,Industrials,True,True,accept,
VIPULLTD,BSE_IN,Stock,Vipul Ltd,511726,VIPULLTD,Vipul Ltd,INE946H01037,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",Consumer Discretionary,True,True,accept,
VIRGOGLOB,BSE_IN,Stock,Virgo Global Ltd,532354,VIRGOGLOB,Virgo Global Ltd,INE400B01020,Information Technology,Information Technology,IT - Software,Software Products,Information Technology,True,True,accept,
VIRYA,BSE_IN,Stock,Virya Resources Ltd,512479,VIRYA,Virya Resources Ltd,INE661K01010,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",Consumer Discretionary,True,True,accept,
VISIONCO,BSE_IN,Stock,Vision Corporation Ltd,531668,VISIONCO,Vision Corporation Ltd,INE661D01015,Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,"Film Production, Distribution & Exhibition",Consumer Discretionary,True,True,accept,
VISVEN,BSE_IN,Stock,Vishvprabha Ventures Ltd,512064,VISVEN,Vishvprabha Ventures Ltd,INE762D01011,Services,Services,Commercial Services & Supplies,Diversified Commercial Services,Industrials,True,True,accept,
VIVAA,BSE_IN,Stock,Vivaa Tradecom Ltd,544002,VIVAA,Vivaa Tradecom Ltd,INE0PA601017,Consumer Discretionary,Textiles,Textiles & Apparels,Trading - Textile Products,Consumer Discretionary,True,True,accept,
VIVIDIND,BSE_IN,Stock,Vivid Global Industries Ltd,524576,VIVIDIND,Vivid Global Industries Ltd,INE737C01023,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals,Materials,True,True,accept,
VIVIDM,BSE_IN,Stock,Vivid Mercantile Ltd,542046,VIVIDM,Vivid Mercantile Ltd,INE647Z01025,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",Consumer Discretionary,True,True,accept,
VJTFEDU,BSE_IN,Stock,VJTF Eduservices Ltd,509026,VJTFEDU,VJTF Eduservices Ltd,INE117F01013,Consumer Discretionary,Consumer Services,Other Consumer Services,Education,Consumer Discretionary,True,True,accept,
VKAL,BSE_IN,Stock,Vantage Knowledge Academy Ltd,539761,VKAL,Vantage Knowledge Academy Ltd,INE427T01025,Consumer Discretionary,Consumer Services,Other Consumer Services,Education,Consumer Discretionary,True,True,accept,
VKGLOBAL,BSE_IN,Stock,VK Global Industries Ltd,,,,,,,,,,False,False,no_bse_scrip_match,
VOEPL,BSE_IN,Stock,Virtuoso Optoelectronics Ltd,543597,VOEPL,Virtuoso Optoelectronics Ltd,INE0I0T01010,Consumer Discretionary,Consumer Durables,Consumer Durables,Diversified consumer products,Consumer Discretionary,True,True,accept,
VOLKAI,BSE_IN,Stock,Kairosoft AI Solutions Ltd,506122,VOLKAI,Kairosoft AI Solutions Ltd,INE820M01018,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Consumer Discretionary,True,True,accept,
VRUDDHI,BSE_IN,Stock,Vruddhi Engineering Works Ltd,544157,VRUDDHI,Vruddhi Engineering Works Ltd,INE0OMZ01013,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products,Industrials,True,True,accept,
VRWODAR,BSE_IN,Stock,VR Woodart Ltd,523888,VRWODAR,VR Woodart Ltd,INE317D01014,Consumer Discretionary,Automobile and Auto Components,Auto Components,Tyres & Rubber Products,Consumer Discretionary,True,True,accept,
VSDCONF,BSE_IN,Stock,VSD Confin Ltd,531696,VSDCONF,VSD Confin Ltd,INE489F01016,Services,Services,Commercial Services & Supplies,Diversified Commercial Services,Industrials,True,True,accept,
VTMLTD,BSE_IN,Stock,VTM Ltd,532893,VTMLTD,VTM Ltd,INE222F01029,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Consumer Discretionary,False,True,accept,
VVIPIL,BSE_IN,Stock,VVIP Infratech Ltd,544219,VVIPIL,VVIP Infratech Ltd,INE0MNP01016,Utilities,Utilities,Other Utilities,Waste Management,Utilities,True,True,accept,
WAAREE,BSE_IN,Stock,Waaree Technologies Ltd,539337,WAAREE,Waaree Technologies Ltd,INE725P01012,Utilities,Power,Power,Power Generation,Utilities,True,True,accept,
WALCHPF,BSE_IN,Stock,Walchand Peoplefirst Ltd,501370,WALCHPF,Walchand Peoplefirst Ltd,INE695D01021,Services,Services,Commercial Services & Supplies,Consulting Services,Industrials,True,True,accept,
WARDHEALTH,BSE_IN,Stock,Wardwizard Healthcare Ltd,512063,WARDHEALTH,Wardwizard Healthcare Ltd,INE048E01013,Services,Services,Commercial Services & Supplies,Trading & Distributors,Industrials,True,True,accept,
WARDINMOBI,BSE_IN,Stock,Wardwizard Innovations & Mobility Ltd,538970,WARDINMOBI,Wardwizard Innovations & Mobility Ltd,INE945P01024,Consumer Discretionary,Automobile and Auto Components,Automobiles,2/3 Wheelers,Consumer Discretionary,True,True,accept,
WARDWIZFBL,BSE_IN,Stock,Wardwizard Foods and Beverages Ltd,539132,WARDWIZFBL,Wardwizard Foods and Beverages Ltd,INE761D01021,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products,Other Food Products,Consumer Staples,True,True,accept,
WEBSL,BSE_IN,Stock,Web Element Solutions Ltd,780016,,Web Element Solutions Ltd,INE562Q01017,,,,,,True,True,unsupported_bse_sector,
WELCURE,BSE_IN,Stock,Welcure Drugs & Pharmaceuticals Ltd,524661,WELCURE,Welcure Drugs & Pharmaceuticals Ltd,INE331C01025,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,Health Care,True,True,accept,
WELSPLSOL,BSE_IN,Stock,Welspun Specialty Solutions Ltd,500365,WELSPLSOL,Welspun Specialty Solutions Ltd,INE731F01037,Industrials,Capital Goods,Industrial Products,Iron & Steel Products,Industrials,True,True,accept,
WELTI,BSE_IN,Stock,Welterman International Ltd,526431,WELTI,Welterman International Ltd,INE662D01013,Consumer Discretionary,Consumer Durables,Consumer Durables,Leather And Leather Products,Consumer Discretionary,True,True,accept,
WESTLEIRES,BSE_IN,Stock,West Leisure Resorts Ltd,538382,WESTLEIRES,West Leisure Resorts Ltd,INE266P01017,Financial Services,Financial Services,Finance,Other Financial Services,Financials,True,True,accept,
WHBRADY,BSE_IN,Stock,WH Brady & Company Ltd,501391,WHBRADY,WH Brady & Company Ltd,INE855A01019,Industrials,Capital Goods,Industrial Products,Other Industrial Products,Industrials,True,True,accept,
WHITHAL,BSE_IN,Stock,White Hall Commercial Company Ltd,512431,WHITHAL,White Hall Commercial Company Ltd,INE416X01012,Services,Services,Commercial Services & Supplies,Diversified Commercial Services,Industrials,True,True,accept,
WILLIMFI,BSE_IN,Stock,Williamson Financial Services Ltd,519214,WILLIMFI,Williamson Financial Services Ltd,INE188E01017,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),Financials,True,True,accept,
WINROC,BSE_IN,Stock,Winro Commercial India Ltd,512022,WINROC,Winro Commercial India Ltd,INE837E01019,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),Financials,True,True,accept,
WINSOME,BSE_IN,Stock,Winsome Yarns Ltd,514348,WINSOME,Winsome Yarns Ltd,INE784B01035,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Consumer Discretionary,True,True,accept,
WMINIMT,BSE_IN,Stock,Western Ministil Ltd,504998,WMINIMT,Western Ministil Ltd,INE187U01015,Industrials,Capital Goods,Industrial Products,Iron & Steel Products,Industrials,True,True,accept,
WOMENNET,BSE_IN,Stock,Women Networks Ltd,531396,WOMENNET,Women Networks Ltd,INE905B01010,Information Technology,Information Technology,IT - Software,Software Products,Information Technology,True,True,accept,
WOODSVILA,BSE_IN,Stock,Woodsvilla Ltd,,,,,,,,,,False,False,no_bse_scrip_match,
WORKMATES,BSE_IN,Stock,Workmates Core2Cloud Solution Ltd,544610,WORKMATES,Workmates Core2Cloud Solution Ltd,INE1I1301016,Information Technology,Information Technology,IT - Software,Computers - Software & Consulting,Information Technology,True,True,accept,
WORTH,BSE_IN,Stock,Worth Investment & Trading Co Ltd,538451,WORTH,Worth Investment & Trading Co Ltd,INE114O01020,Financial Services,Financial Services,Finance,Investment Company,Financials,True,True,accept,
WOSAL,BSE_IN,Stock,Western Overseas Study Abroad Ltd,544636,WOSAL,Western Overseas Study Abroad Ltd,INE1MF401019,Consumer Discretionary,Consumer Services,Leisure Services,"Tour, Travel Related Services",Consumer Discretionary,True,True,accept,
WPIL,BSE_IN,Stock,WPIL Ltd,505872,WPIL,WPIL Ltd,INE765D01022,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products,Industrials,False,True,accept,
WSFX,BSE_IN,Stock,WSFx Global Pay Ltd,511147,WSFX,WSFx Global Pay Ltd,INE549D01012,Financial Services,Financial Services,Financial Technology (Fintech),Financial Technology (Fintech),Financials,True,True,accept,
YAANENT,BSE_IN,Stock,Yaan Enterprises Ltd,538521,YAANENT,Yaan Enterprises Ltd,INE969E01010,Consumer Discretionary,Consumer Services,Leisure Services,"Tour, Travel Related Services",Consumer Discretionary,True,True,accept,
YAJUR,BSE_IN,Stock,Yajur Fibres Ltd,544676,YAJUR,Yajur Fibres Ltd,INE0CNJ01010,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Consumer Discretionary,True,True,accept,
YAMNINV,BSE_IN,Stock,Yamini Investments Company Ltd,511012,YAMNINV,Yamini Investments Company Ltd,INE457N01025,Financial Services,Financial Services,Finance,Investment Company,Financials,True,True,accept,
YARNPP,BSE_IN,Stock,Yarn Syndicate Ltd,890197,YARNPP,Yarn Syndicate Ltd,IN9564C01011,,,,,,True,True,unsupported_bse_sector,
YASHHTEJ,BSE_IN,Stock,Yashhtej Industries (India) Ltd,544708,YASHHTEJ,Yashhtej Industries (India) Ltd,INE1O6P01016,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Edible Oil,Consumer Staples,True,True,accept,
YASHHV,BSE_IN,Stock,Yash Highvoltage Ltd,544310,YASHHV,Yash Highvoltage Ltd,INE00GK01023,Industrials,Capital Goods,Electrical Equipment,Other Electrical Equipment,Industrials,True,True,accept,
YASHINNO,BSE_IN,Stock,Yash Innoventures Ltd,523650,YASHINNO,Yash Innoventures Ltd,INE823D01011,Services,Services,Commercial Services & Supplies,Diversified Commercial Services,Industrials,True,True,accept,
YASHMGM,BSE_IN,Stock,Yash Management & Satellite Ltd,511601,YASHMGM,Yash Management & Satellite Ltd,INE216B01012,Services,Services,Commercial Services & Supplies,Trading & Distributors,Industrials,True,True,accept,
YASHRAJC,BSE_IN,Stock,Yashraj Containeurs Ltd,530063,YASHRAJC,Yashraj Containeurs Ltd,INE095C01018,Industrials,Capital Goods,Industrial Products,Packaging,Industrials,True,True,accept,
YASTF,BSE_IN,Stock,Yash Trading & Finance Ltd,512345,YASTF,Yash Trading & Finance Ltd,INE745A01012,Financial Services,Financial Services,Finance,Other Financial Services,Financials,True,True,accept,
YOGI,BSE_IN,Stock,YOGI Ltd,511702,YOGI,YOGI Ltd,INE290E01011,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),Financials,False,True,accept,
YOGISUNG,BSE_IN,Stock,Yogi Sungwon (India) Ltd,522209,,Yogi Sungwon (India) Ltd,,,,,,,False,False,fetch_error,Expecting value: line 3 column 1 (char 4)
YORKEXP,BSE_IN,Stock,York Exports Ltd,530675,YORKEXP,York Exports Ltd,INE057Q01018,Consumer Discretionary,Consumer Durables,Consumer Durables,"Gems, Jewellery And Watches",Consumer Discretionary,True,True,accept,
YUNIKM,BSE_IN,Stock,Yunik Managing Advisors Ltd,533149,YUNIKM,Yunik Managing Advisors Ltd,INE143K01019,Financial Services,Financial Services,Finance,Other Financial Services,Financials,True,True,accept,
ZAPPFRESH,BSE_IN,Stock,DSM Fresh Foods Ltd,544568,ZAPPFRESH,DSM Fresh Foods Ltd,INE0SUM01015,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products,Meat Products including Poultry,Consumer Staples,True,True,accept,
ZARCOLEA,BSE_IN,Stock,Arco Leasing Ltd,511038,ZARCOLEA,Arco Leasing Ltd,INE955S01019,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),Financials,True,True,accept,
ZARDIINV,BSE_IN,Stock,Ardi Investments & Trading Company Ltd,504370,ZARDIINV,Ardi Investments & Trading Company Ltd,INE0LKP01014,Services,Services,Commercial Services & Supplies,Diversified Commercial Services,Industrials,True,True,accept,
ZBINTXPP,BSE_IN,Stock,Binayak Tex Processors Ltd,523054,ZBINTXPP,Binayak Tex Processors Ltd,INE626H01019,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Consumer Discretionary,True,True,accept,
ZDHJERK,BSE_IN,Stock,Dhanvantri Jeevan Rekha Ltd,531043,ZDHJERK,Dhanvantri Jeevan Rekha Ltd,INE239F01015,Healthcare,Healthcare,Healthcare Services,Healthcare Service Provider,Health Care,True,True,accept,
ZELIO,BSE_IN,Stock,Zelio E Mobility Ltd,544563,ZELIO,Zelio E Mobility Ltd,INE1B3501014,Consumer Discretionary,Automobile and Auto Components,Automobiles,2/3 Wheelers,Consumer Discretionary,True,True,accept,
ZENIFIB,BSE_IN,Stock,Zenith Fibres Ltd-$,514266,ZENIFIB,Zenith Fibres Ltd-$,INE106C01013,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Consumer Discretionary,True,True,accept,
ZENITHHE,BSE_IN,Stock,Zenith Healthcare Ltd,530665,ZENITHHE,Zenith Healthcare Ltd,INE812B01026,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,Health Care,True,True,accept,
ZENLABS,BSE_IN,Stock,Zenlabs Ethica Ltd,530697,ZENLABS,Zenlabs Ethica Ltd,INE546F01013,Services,Services,Commercial Services & Supplies,Diversified Commercial Services,Industrials,True,True,accept,
ZENOTECH,BSE_IN,Stock,Zenotech Laboratories Ltd,532039,ZENOTECH,Zenotech Laboratories Ltd,INE486F01012,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,Health Care,True,True,accept,
ZGAEKWAR,BSE_IN,Stock,Gaekwar Mills Ltd,502850,ZGAEKWAR,Gaekwar Mills Ltd,INE837X01027,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Consumer Discretionary,True,True,accept,
ZGOLDINV,BSE_IN,Stock,Gold Rock Investments Ltd,501111,ZGOLDINV,Gold Rock Investments Ltd,INE598F01014,Services,Services,Commercial Services & Supplies,Trading & Distributors,Industrials,True,True,accept,
ZHEMHOLD,BSE_IN,Stock,Hem Holdings & Trading Ltd,505520,ZHEMHOLD,Hem Holdings & Trading Ltd,INE721U01011,Services,Services,Commercial Services & Supplies,Diversified Commercial Services,Industrials,True,True,accept,
ZHINDHSG,BSE_IN,Stock,Hindustan Housing Company Ltd,509650,ZHINDHSG,Hindustan Housing Company Ltd,INE083O01019,Financial Services,Financial Services,Finance,Housing Finance Company,Financials,True,True,accept,
ZHINUDYP,BSE_IN,Stock,Hindusthan Udyog Ltd,513039,ZHINUDYP,Hindusthan Udyog Ltd,INE582K01018,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products,Industrials,True,True,accept,
ZINEMA,BSE_IN,Stock,Zinema Media And Entertainment Ltd,538579,ZINEMA,Zinema Media And Entertainment Ltd,INE641Q01019,Services,Services,Commercial Services & Supplies,Trading & Distributors,Industrials,True,True,accept,
ZJEETMAC,BSE_IN,Stock,Jeet Machine Tools Ltd,513012,ZJEETMAC,Jeet Machine Tools Ltd,INE987E01012,Services,Services,Commercial Services & Supplies,Trading & Distributors,Industrials,True,True,accept,
ZKOVALIN,BSE_IN,Stock,Kovalam Investment & Trading Company Ltd,505585,ZKOVALIN,Kovalam Investment & Trading Company Ltd,INE735U01011,Services,Services,Commercial Services & Supplies,Diversified Commercial Services,Industrials,True,True,accept,
ZMANSOON,BSE_IN,Stock,Mansoon Trading Company Ltd,512303,ZMANSOON,Mansoon Trading Company Ltd,INE776V01013,Services,Services,Commercial Services & Supplies,Diversified Commercial Services,Industrials,True,True,accept,
ZMILGFIN,BSE_IN,Stock,Milgrey Finance & Investments Ltd,511018,ZMILGFIN,Milgrey Finance & Investments Ltd,INE679T01013,Services,Services,Commercial Services & Supplies,Diversified Commercial Services,Industrials,True,True,accept,
ZMULTIPU,BSE_IN,Stock,Multipurpose Trading & Agencies Ltd,504356,ZMULTIPU,Multipurpose Trading & Agencies Ltd,INE017P01014,Services,Services,Commercial Services & Supplies,Diversified Commercial Services,Industrials,True,True,accept,
ZNILKENG,BSE_IN,Stock,Nilkanth Engineering Ltd,512004,ZNILKENG,Nilkanth Engineering Ltd,INE582V01015,Services,Services,Commercial Services & Supplies,Diversified Commercial Services,Industrials,True,True,accept,
ZNIVITRD,BSE_IN,Stock,Nivi Trading Ltd,512245,ZNIVITRD,Nivi Trading Ltd,INE552F01011,Services,Services,Commercial Services & Supplies,Diversified Commercial Services,Industrials,True,True,accept,
ZPRBHSTE,BSE_IN,Stock,Prabhu Steel Industries Ltd,506042,ZPRBHSTE,Prabhu Steel Industries Ltd,INE821R01015,Industrials,Capital Goods,Industrial Products,Iron & Steel Products,Industrials,True,True,accept,
ZR2,BSE_IN,Stock,ZR2 Bioenergy Ltd,506640,ZR2,ZR2 Bioenergy Ltd,INE218N01021,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals,Materials,True,True,accept,
ZSANMCOM,BSE_IN,Stock,Sanmitra Commercial Ltd,512062,ZSANMCOM,Sanmitra Commercial Ltd,INE896J01014,Services,Services,Commercial Services & Supplies,Diversified Commercial Services,Industrials,True,True,accept,
ZSARVAMA,BSE_IN,Stock,Sarvamangal Mercantile Company Ltd,506190,ZSARVAMA,Sarvamangal Mercantile Company Ltd,INE978L01016,Services,Services,Commercial Services & Supplies,Diversified Commercial Services,Industrials,True,True,accept,
ZSATYASL,BSE_IN,Stock,Satyam Silk Mills Ltd,503893,ZSATYASL,Satyam Silk Mills Ltd,INE07MC01015,Financial Services,Financial Services,Finance,Other Financial Services,Financials,True,True,accept,
